firm,in_lines,in_unique_invoices,in_active_days,in_total_net,in_total_abs,in_mean_abs,in_median_abs,in_negative_lines,in_zero_lines,in_valid_lines,in_valid_total_net,in_valid_total_abs,in_valid_mean_abs,in_valid_median_abs,in_valid_negative_lines,in_valid_zero_lines,in_valid_active_months,in_valid_counterparties,in_void_lines,in_duplicate_lines,in_void_rate,in_duplicate_rate,in_negative_rate,in_zero_rate,in_valid_negative_rate,in_valid_zero_rate,in_valid_rate,in_date_span_days,in_monthly_abs_mean,in_monthly_abs_std,in_monthly_net_std,in_monthly_count,in_monthly_abs_cv,in_monthly_abs_trend,in_recent_to_initial_abs,in_top_counterparty_share,in_counterparty_hhi,out_lines,out_unique_invoices,out_active_days,out_total_net,out_total_abs,out_mean_abs,out_median_abs,out_negative_lines,out_zero_lines,out_valid_lines,out_valid_total_net,out_valid_total_abs,out_valid_mean_abs,out_valid_median_abs,out_valid_negative_lines,out_valid_zero_lines,out_valid_active_months,out_valid_counterparties,out_void_lines,out_duplicate_lines,out_void_rate,out_duplicate_rate,out_negative_rate,out_zero_rate,out_valid_negative_rate,out_valid_zero_rate,out_valid_rate,out_date_span_days,out_monthly_abs_mean,out_monthly_abs_std,out_monthly_net_std,out_monthly_count,out_monthly_abs_cv,out_monthly_abs_trend,out_recent_to_initial_abs,out_top_counterparty_share,out_counterparty_hhi,cross_out_to_in_abs,cross_out_to_in_count,cross_out_minus_in_net,cross_out_minus_in_void_rate,cross_out_minus_in_negative_rate
E42,47,47,40,11769.0,11769.0,250.40425531914894,200.0,0,0,47,11769.0,11769.0,250.40425531914894,200.0,0,0,7,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800,1681.2857142857142,1382.3627978074007,1382.3627978074007,7,0.822205759593152,-0.05758773047837537,0.4952599388379205,0.7849434956240972,0.6314892103213153,327,327,37,29332112.4,30487312.4,93233.37125382262,99700.0,6,0,294,26235453.61,27390653.61,93165.48846938775,99538.75,6,0,19,28,33,0,0.10091743119266056,0.0,0.01834862385321101,0.0,0.02040816326530612,0.0,0.8990825688073395,832,1441613.3478947368,1218974.0588226507,1223901.0048216546,19,0.8455624114487994,0.08365939071628213,4.002659504739565,0.15369671859393064,0.0810005022865488,2327.3560718837625,6.25531914893617,26223684.61,0.10091743119266056,0.02040816326530612
E43,78,78,31,4896529.75,5025661.81,64431.56166666666,9600.0,10,0,68,3896529.75,4025661.81,59200.908970588236,8700.0,10,0,14,19,10,0,0.1282051282051282,0.0,0.1282051282051282,0.0,0.14705882352941177,0.0,0.8717948717948718,669,287547.27214285714,510802.2366078872,514518.4358507255,14,1.7764113455199608,-0.06262497743197167,0.112999312522859,0.3651573503637157,0.26669958706280933,245,245,35,22624031.58,23550404.18,96124.09869387755,102999.99,5,0,214,19715447.14,20641819.74,96457.10158878504,102999.99,5,0,13,5,31,0,0.12653061224489795,0.0,0.02040816326530612,0.0,0.02336448598130841,0.0,0.8734693877551021,450,1587832.287692308,673325.2115420483,572871.8089475248,13,0.42405310482798675,0.026552813749162227,1.6361268841929628,0.6055667648224506,0.4268106697989613,5.127559321730505,3.1470588235294117,15818917.39,-0.001674515960230244,-0.12369433754810336
E44,1248,1248,603,34889736.62,35095852.62,28121.67677884615,6517.5,2,0,1222,34381631.3,34587747.3,28304.21219312602,6930.5,2,0,37,211,26,0,0.020833333333333332,0.0,0.0016025641025641025,0.0,0.0016366612111292963,0.0,0.9791666666666666,1119,934803.981081081,701677.4043004437,703955.394635986,37,0.7506144801490562,0.03803703891406655,3.666905618838064,0.12394959442761976,0.05306251184683225,2435,2435,216,39980557.58,41007232.04,16840.75237782341,11596.94,57,55,2242,37740524.4,38757598.86,17287.064611953614,11598.259999999998,56,0,37,30,193,0,0.07926078028747434,0.0,0.023408624229979465,0.022587268993839837,0.024977698483496878,0.0,0.9207392197125257,1115,1047502.6718918919,713387.8628175909,728811.5697113359,37,0.6810367953803335,0.0331925748764763,2.751050232196088,0.5086051713679355,0.35187462095341265,1.1205586337795408,1.834697217675941,3358893.1000000015,0.05842744695414101,0.023341037272367582
E45,600,600,301,27164993.31,27164993.31,45274.988849999994,703.0,0,0,592,26918289.2,26918289.2,45470.083108108105,703.0,0,0,29,114,8,0,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.9866666666666667,852,928216.8689655173,1141115.9734126693,1141115.9734126693,29,1.2293635372996665,0.09332726881787545,850.508342312474,0.6148577105709973,0.40889226860825034,325,325,74,29870246.62,31073884.62,95611.95267692309,111300.0,7,0,305,27925863.82,29129501.82,95506.5633442623,111300.0,7,0,22,63,20,0,0.06153846153846154,0.0,0.021538461538461538,0.0,0.022950819672131147,0.0,0.9384615384615385,755,1324068.2645454546,1217785.6573736717,1248504.432880357,22,0.9197302661670022,0.09863990151848924,4.290507876635606,0.2704036975528337,0.10662544988134066,1.0821453623434583,0.5152027027027027,1007574.620000001,0.048205128205128206,0.022950819672131147
E46,2544,2544,768,55139852.76,56053722.52,22033.695959119497,1088.9,17,0,2492,52703543.41,53617413.17,21515.8158788122,1000.0,17,0,37,437,52,0,0.020440251572327043,0.0,0.0066823899371069185,0.0,0.006821829855537721,0.0,0.9795597484276729,1122,1449119.274864865,797061.457994931,790580.4444085638,37,0.5500316446134219,0.0034862637148286063,2.9945550865713826,0.16544589668796958,0.07798738016697833,974,974,273,67723749.82,73317869.82,75275.02034907597,100000.0,38,0,889,62111842.82,67377862.82,75790.6218447694,100000.0,36,0,37,140,85,0,0.08726899383983573,0.0,0.039014373716632446,0.0,0.04049493813273341,0.0,0.9127310061601642,1120,1821023.3194594593,1140986.7053648888,981673.1301950566,37,0.6265634784422046,-0.004715890819892898,2.0450569878710305,0.1643716427988655,0.04885346017546,1.2566414311404943,0.35674157303370785,9408299.410000004,0.06682874226750869,0.03367310827719569
E47,2905,2905,821,50843810.67,51054929.83,17574.846757314972,3208.0,11,0,2811,47929854.87,48140974.03,17125.924592671647,3120.0,11,0,37,374,94,0,0.03235800344234079,0.0,0.0037865748709122204,0.0,0.003913198150124511,0.0,0.9676419965576593,1124,1301107.4062162163,435286.93547594576,433410.5832400737,37,0.3345511165306597,-0.01718446022155844,0.7988132653385206,0.3644926357132953,0.15584406218122826,3518,3518,628,61250922.33,62171247.09,17672.3272001137,5992.3,21,1,3356,57588277.63,58452972.39,17417.453036352803,5830.2,20,0,37,760,162,0,0.04604889141557703,0.0,0.005969300739056282,0.0002842524161455372,0.0059594755661501785,0.0,0.953951108584423,1124,1579810.0645945945,581715.004315876,580814.131309092,37,0.36821831772869085,-0.016802486483592345,0.734245909267413,0.06597450638215525,0.019772916894955465,1.214204190251196,1.1938811810743508,9658422.760000005,0.01369088797323624,0.002046277416025668
E48,1235,1235,553,14868845.45,15009463.45,12153.411700404858,333.0,5,0,1210,14377295.35,14517913.35,11998.275495867769,314.0,5,0,38,232,25,0,0.020242914979757085,0.0,0.004048582995951417,0.0,0.004132231404958678,0.0,0.979757085020243,1121,382050.35131578945,370520.38889247,371034.60751792515,38,0.9698208302031132,0.05546331461153785,8.014188578387058,0.33042429544463425,0.13827332047336144,1016,513,143,60729353.86,60895093.86,59936.11600393701,62082.5,6,0,960,57347499.5,57513239.5,59909.62447916667,61915.0,6,0,36,59,56,503,0.05511811023622047,0.4950787401574803,0.005905511811023622,0.0,0.00625,0.0,0.9448818897637795,1096,1597589.986111111,1130846.6999594602,1130388.7459782637,36,0.7078453857314118,0.05831449273566007,7.7921987333134455,0.16778333274028148,0.06365627549482465,3.961536214844539,0.7933884297520661,42970204.15,0.03487519525646339,0.0021177685950413225
E49,3615,3615,766,28621095.95,28819902.57,7972.310531120332,397.0,19,0,3518,24500732.04,24699538.66,7020.9035417851055,374.75,19,0,37,713,97,0,0.026832641770401105,0.0,0.0052558782849239285,0.0,0.005400795906765207,0.0,0.9731673582295989,1114,667555.0989189189,772839.5978669216,773699.8084137379,37,1.1577165676938235,0.04254696141136807,12.058191278721834,0.25999971450478904,0.08128554778186624,513,513,57,43889831.01,45620501.83,88928.85346978556,100000.0,13,0,461,39206169.22,40936840.04,88800.08685466378,100000.0,13,0,29,248,52,0,0.10136452241715399,0.0,0.025341130604288498,0.0,0.028199566160520606,0.0,0.898635477582846,1106,1411615.1737931033,1529684.8160914024,1549600.749128321,29,1.0836415224845155,0.004752581913536232,1.185191310761712,0.24495876892797902,0.07352066416003313,1.6573929012810151,0.13104036384309267,14705437.18,0.07453188064675288,0.022798770253755398
E5,2169,2169,530,232050213.73,234648781.09,108182.93272936837,91277.76,18,0,2084,227331978.97,229561996.33,110154.50879558543,91818.9,16,0,37,393,85,0,0.039188566159520516,0.0,0.008298755186721992,0.0,0.007677543186180422,0.0,0.9608114338404795,1108,6204378.27918919,6218582.578017777,6128747.8781007165,37,1.002289399225742,0.04732970654611225,28.744815597380306,0.27065430338340535,0.14180854425260564,1060,1060,138,242788172.59,245027619.79,231158.13187735848,115430.0,10,0,1005,233290699.99,235530147.19,234358.3554129353,115280.0,10,0,33,33,55,0,0.05188679245283019,0.0,0.009433962264150943,0.0,0.009950248756218905,0.0,0.9481132075471698,1107,7137277.1875757575,6293438.975463447,6297450.752877566,33,0.8817702899950103,0.03888557432610666,9.911009645623363,0.39403015065045693,0.20301033127709808,1.0259979916336877,0.4822456813819578,5958721.020000011,0.012698226293309675,0.0022727055700384833
E50,197,197,156,3001235.29,3024435.29,15352.46340101523,360.0,1,0,186,1879996.29,1903196.29,10232.23811827957,352.5,1,0,28,66,11,0,0.05583756345177665,0.0,0.005076142131979695,0.0,0.005376344086021506,0.0,0.9441624365482234,897,67971.29607142857,229418.76099076006,228905.62242702732,28,3.3752300493089344,0.17481419624446654,408.7093662897712,0.6850965435625139,0.4789118069886313,285,285,30,22398562.26,25793777.9,90504.48385964912,100000.0,18,0,255,20130478.71,23525694.35,92257.6249019608,100000.0,18,0,13,5,30,0,0.10526315789473684,0.0,0.06315789473684211,0.0,0.07058823529411765,0.0,0.8947368421052632,840,1809668.7961538462,1338753.7799771517,1058135.0338205162,13,0.7397783411099605,-0.004634973413957577,0.8174030163200309,0.41050655535699415,0.31535550122126255,12.361149752976873,1.3709677419354838,18250482.42,0.049425594442960186,0.06521189120809615
E51,453,453,219,22752291.9,22904825.38,50562.52843267108,35620.0,4,0,451,22559091.9,22711625.38,50358.3711308204,35600.0,4,0,37,61,2,0,0.004415011037527594,0.0,0.008830022075055188,0.0,0.008869179600886918,0.0,0.9955849889624724,1117,613827.7129729729,466487.5147935817,469546.1993279861,37,0.7599648972090665,0.03953831066195053,5.6572889442194265,0.4923773535753873,0.28063535588239086,895,895,261,32245280.85,32522818.85,36338.345083798886,20617.0,3,1,834,30453335.6,30730873.6,36847.57026378897,20983.0,3,0,37,129,61,0,0.06815642458100558,0.0,0.0033519553072625698,0.0011173184357541898,0.0035971223021582736,0.0,0.9318435754189944,1125,830564.1513513514,485961.99391935446,482425.4743288958,37,0.5850986863912685,0.047650934724153896,8.157308919543272,0.300466058016652,0.10985612840569732,1.3530900182539027,1.8492239467849223,7894243.700000003,0.063741413543478,-0.005272057298728644
E52,425,425,185,19219022.54,19260020.54,45317.69538823529,8380.0,2,0,409,18437416.54,18478414.54,45179.49765281173,8380.0,2,0,29,131,16,0,0.03764705882352941,0.0,0.004705882352941176,0.0,0.004889975550122249,0.0,0.9623529411764706,874,637186.708275862,1208986.7170564265,1209505.722392388,29,1.897382197955408,0.09289802619613703,283.29805768916486,0.2842235186699086,0.14027781877763273,379,379,65,24971677.53,25268913.73,66672.59559366755,91000.0,5,43,286,21270109.97,21567346.17,75410.3012937063,94875.1,5,0,24,11,93,0,0.24538258575197888,0.0,0.013192612137203167,0.11345646437994723,0.017482517482517484,0.0,0.7546174142480211,783,898639.4237500001,1361141.079925216,1365039.1953072848,24,1.5146687803270504,0.09608208538061086,4.019512898042271,0.6158045359551069,0.44453000429141487,1.1671643215554792,0.6992665036674817,2832693.4299999997,0.2077355269284495,0.012592541932395234
E53,630,630,118,37208090.95,37357570.35,59297.73071428572,68191.66500000001,1,0,599,34943306.95,35092786.35,58585.61994991653,65083.33,1,0,31,62,31,0,0.049206349206349205,0.0,0.0015873015873015873,0.0,0.001669449081803005,0.0,0.9507936507936507,951,1132025.3661290323,731948.6869406113,724252.7563026651,31,0.6465832911885309,0.03619867417923057,3.936982414981522,0.654652108865673,0.4537526915602675,454,454,100,42647832.98,43136342.98,95013.9713215859,100000.0,4,26,396,38127316.11,38615826.11,97514.7123989899,100000.0,4,0,30,43,58,0,0.1277533039647577,0.0,0.00881057268722467,0.05726872246696035,0.010101010101010102,0.0,0.8722466960352423,965,1287194.2036666668,1326508.680979362,1328167.520456321,30,1.0305427706252135,0.04867187948497023,8.02288110308912,0.1838624397099555,0.07731155982257257,1.1003921354338395,0.66110183639399,3184009.1599999964,0.0785469547584085,0.008431561019207097
E54,1644,1644,657,9505099.81,10113828.71,6151.963935523115,400.0,20,0,1555,8163925.74,8772654.64,5641.578546623795,394.0,20,0,38,458,89,0,0.054136253041362534,0.0,0.012165450121654502,0.0,0.012861736334405145,0.0,0.9458637469586375,1140,230859.33263157896,176278.63306346387,146139.92067735337,38,0.7635759449447137,-0.00933424236267492,2.300871233032674,0.107607108536533,0.036544589126179715,3501,3501,647,41471357.92,42105417.92,12026.683210511283,2696.0,37,0,3215,37510977.72,38145037.72,11864.708466562986,2500.0,37,0,38,1110,286,0,0.08169094544415881,0.0,0.010568409025992574,0.0,0.011508553654743391,0.0,0.9183090545558412,1141,1003816.7821052631,613402.5744381523,608684.8215882649,38,0.611070252433605,0.012195360987176518,2.4075009917317947,0.06297254226440441,0.016772998060125013,4.348175014900621,2.067524115755627,29347051.979999997,0.027554692402796274,-0.0013531826796617536
E55,823,823,321,12357893.48,13565626.62,16483.14291616039,2487.0,30,0,752,10860768.28,12068501.42,16048.539122340426,2393.925,30,0,38,137,71,0,0.08626974483596597,0.0,0.03645200486026731,0.0,0.0398936170212766,0.0,0.913730255164034,1142,317592.14263157896,396712.64005179686,356441.1307029128,38,1.249126117430434,0.07105934524398382,15.076062766814598,0.09111582223271594,0.055675724990841835,590,590,63,28408072.28,43901265.92,74408.9252881356,104895.0,74,104,443,25594813.79,40222827.43,90796.45018058691,104895.0,70,0,27,22,147,0,0.24915254237288137,0.0,0.12542372881355932,0.17627118644067796,0.1580135440180587,0.0,0.7508474576271187,1085,1489734.3492592592,2100164.160359928,1443720.4976405844,27,1.4097574922698082,0.008292848422192852,1.4300794875491711,0.32560860205048,0.15762342798766402,3.332876720165311,0.589095744680851,14734045.51,0.1628827975369154,0.1181199269967821
E56,1201,1201,474,31762735.35,32405565.35,26982.152664446297,1000.0,7,0,1152,28163715.35,28806545.35,25005.681727430558,815.5,7,0,36,162,49,0,0.04079933388842631,0.0,0.005828476269775187,0.0,0.006076388888888889,0.0,0.9592006661115737,1074,800181.8152777778,649048.7180821536,628993.663645796,36,0.8111265536031216,0.038981148297661465,4.615097512309817,0.22315551975759562,0.10025273314632935,495,495,199,32269154.13,33044145.13,66755.84874747475,79500.0,8,1,458,30141852.04,30916843.04,67504.0241048035,80550.0,8,0,35,37,37,0,0.07474747474747474,0.0,0.01616161616161616,0.00202020202020202,0.017467248908296942,0.0,0.9252525252525252,1049,883338.3725714285,532362.7713798481,528929.9557101396,35,0.6026713974058681,0.04972240534642461,7.355366614986776,0.3668485147505539,0.2102242984211568,1.0732575761640226,0.3975694444444444,1978136.6899999976,0.03394814085904843,0.011390860019408054
E57,130,130,91,33142670.55,33142670.55,254943.6196153846,9550.0,0,0,122,31823470.55,31823470.55,260848.11926229508,7650.0,0,0,30,41,8,0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.9384615384615385,1112,1060782.3516666668,1534828.994081915,1534828.994081915,30,1.446883983005978,0.08932066603083996,19.688895238849444,0.7862984950269668,0.644872637128591,438,438,53,41818121.84,43581621.84,99501.41972602741,106425.0,9,0,386,36787964.86,38551464.86,99874.26129533678,105245.0,9,0,28,25,52,0,0.1187214611872146,0.0,0.02054794520547945,0.0,0.023316062176165803,0.0,0.8812785388127854,1103,1376838.0307142858,1143802.742975546,1105697.8642474504,28,0.8307460408993467,0.06309895798485977,9.63854718318669,0.2543631749302094,0.12120966390744549,1.2114161087311075,3.1639344262295084,4964494.309999999,0.05718299964875306,0.023316062176165803
E58,1352,1352,572,8109028.68,8188580.46,6056.642352071006,300.0,10,0,1313,7112292.24,7188644.02,5474.976405178979,300.0,9,0,29,354,39,0,0.028846153846153848,0.0,0.0073964497041420114,0.0,0.006854531607006854,0.0,0.9711538461538461,892,247884.27655172415,524156.99694366596,521143.38930752856,29,2.114522971102179,0.07498846737599735,130.20653496437944,0.33385990366511425,0.16880937233991244,388,388,69,33111799.72,33961003.28,87528.35896907217,100000.0,6,0,284,24093807.51,24943011.07,87827.50376760564,100000.0,6,0,25,22,104,0,0.26804123711340205,0.0,0.015463917525773196,0.0,0.02112676056338028,0.0,0.7319587628865979,841,997720.4428,1111921.6868933465,1094583.6640559398,25,1.1144621671506023,0.06941235802512052,7.33257087461717,0.3708807659202952,0.21186651842774698,3.4697796970617,0.2162985529322163,16981515.270000003,0.2391950832672482,0.014272228956373426
E59,549,549,325,22368095.18,22380915.18,40766.69431693989,34413.2,1,0,532,21185926.36,21185926.36,39823.16984962406,31477.75,0,0,37,76,17,0,0.030965391621129327,0.0,0.0018214936247723133,0.0,0.0,0.0,0.9690346083788707,1119,572592.6043243243,308197.864364549,308197.864364549,37,0.5382498167754565,-0.0037686042202984406,0.8565327398330966,0.23623027924090265,0.14796138835705702,2149,2149,233,32660282.19,32707062.07,15219.665923685436,11599.5,2,0,2067,30932889.16,30979669.04,14987.745060474117,11599.5,2,0,37,185,82,0,0.03815728245695672,0.0,0.0009306654257794323,0.0,0.0009675858732462506,0.0,0.9618427175430433,1107,837288.3524324324,532714.9347215772,532929.8022314195,37,0.6362383200171966,0.003931287861237452,0.9116787181706343,0.08647817336398504,0.02591282671903705,1.4622758766164237,3.8853383458646618,9746962.8,0.007191890835827396,0.0009675858732462506
E6,11337,11335,1020,341136855.55,347297312.53,30633.969527211782,9570.0,80,0,10814,321178563.5,326939260.48,30232.962870353247,9000.0,78,0,37,1515,523,2,0.046132133721443064,0.00017641351327511687,0.007056540531004675,0.0,0.007212872202700203,0.0,0.9538678662785569,1125,8836196.22918919,6333077.177023598,6196819.145570516,37,0.7167198433306774,0.03538823968359062,6.665609377273126,0.3255820739721519,0.1136884645200179,1052,1052,370,442603619.82,446819606.9,424733.466634981,306689.88,23,0,913,395897438.24,400113425.32,438240.3344140197,341149.0,23,0,37,142,139,0,0.13212927756653992,0.0,0.021863117870722433,0.0,0.025191675794085433,0.0,0.8678707224334601,1125,10813876.36,7592526.096405082,7517354.803735509,37,0.7021095714104394,0.02819595479731805,2.1406825125154336,0.18028160110426159,0.07090492943715736,1.2238157776847247,0.08442759385981136,74718874.74000001,0.08599714384509685,0.01797880359138523
E60,538,538,281,5495527.57,5495527.57,10214.73526022305,510.0,0,0,530,5375422.57,5375422.57,10142.306735849057,508.5,0,0,28,128,8,0,0.01486988847583643,0.0,0.0,0.0,0.0,0.0,0.9851301115241635,842,191979.3775,491349.25654233847,491349.25654233847,28,2.5593856118339504,-0.07329462349784373,0.1907594109333387,0.45949875899709963,0.26706648718358794,513,513,45,12182169.0,12330617.0,24036.29044834308,10000.0,1,0,424,8208945.0,8357393.0,19710.83254716981,10000.0,1,0,21,8,89,0,0.17348927875243664,0.0,0.001949317738791423,0.0,0.0023584905660377358,0.0,0.8265107212475633,786,397971.09523809527,394050.8968281768,388991.360929171,21,0.9901495398614989,0.001765069779317779,2.6286501504444164,0.43728744119129015,0.24998610388333614,1.5547415837858491,0.8,2833522.4299999997,0.15861939027660021,0.0023584905660377358
E61,212,212,145,942920.8,1067964.0,5037.566037735849,1346.33,2,0,209,932031.18,1057074.38,5057.772153110047,1296.0,2,0,32,44,3,0,0.014150943396226415,0.0,0.009433962264150943,0.0,0.009569377990430622,0.0,0.9858490566037735,1104,33033.574375,30123.92066924513,31983.493750423215,32,0.9119182903816515,-0.012167206796408364,0.9959889927382537,0.19016258818040788,0.10107863523746081,1992,1332,154,19132125.8,19888189.8,9984.031024096386,10431.2,40,0,1955,18687803.8,19443867.8,9945.71242966752,10450.0,40,0,37,65,37,660,0.01857429718875502,0.3313253012048193,0.020080321285140562,0.0,0.020460358056265986,0.0,0.981425702811245,1096,525509.9405405406,222357.745250925,194729.3956354292,37,0.4231275720916095,-0.00863381799939379,0.856187084466499,0.32224775772236014,0.1530820665828989,18.394039405249803,9.354066985645932,17755772.62,0.004423353792528603,0.010890980065835365
E62,530,530,372,1299590.98,1299590.98,2452.058452830189,276.5,0,0,527,1238870.98,1238870.98,2350.798823529412,278.0,0,0,36,148,3,0,0.005660377358490566,0.0,0.0,0.0,0.0,0.0,0.9943396226415094,1084,34413.082777777774,63982.775877927896,63982.775877927896,36,1.859257314757187,0.036679580541867166,14.394352760533229,0.4035932781313515,0.20038940786433873,219,219,69,11910703.36,15241792.8,69597.22739726027,90000.0,24,3,191,10060112.14,13211201.58,69168.59465968587,90000.0,23,0,27,27,28,0,0.1278538812785388,0.0,0.1095890410958904,0.0136986301369863,0.12041884816753927,0.0,0.8721461187214612,1101,489303.7622222222,326278.60507734696,356430.22160523414,27,0.6668221875007049,0.017023963801521793,1.4018251020542507,0.2709904695890652,0.14781108071908625,10.663904307452581,0.36242884250474383,8821241.16,0.12219350392004824,0.12041884816753927
E63,1573,1572,559,40171682.31,44021840.27,27985.91244119517,800.0,28,0,1526,39440184.87,42464980.85,27827.641448230668,798.4449999999999,24,0,38,293,47,1,0.029879211697393517,0.0006357279084551812,0.017800381436745075,0.0,0.015727391874180863,0.0,0.9701207883026065,1114,1117499.4960526316,1290332.49487528,1352003.4471150173,38,1.1546604713766315,-0.05713693859156665,0.060083316025604065,0.8807482573019928,0.7767166322135034,673,673,98,58321581.68,58796599.68,87364.93265973254,103999.2,3,0,625,54978242.44,55453260.44,88725.21670399999,105000.0,3,0,23,42,48,0,0.0713224368499257,0.0,0.004457652303120356,0.0,0.0048,0.0,0.9286775631500743,840,2411011.3234782605,1837537.727524673,1782272.3510412565,23,0.7621439640829798,-0.039055686128479254,0.5858000738883745,0.322860754407248,0.18900861090349425,1.3058585999574281,0.40956749672346004,15538057.57,0.04144322515253218,-0.010927391874180865
E64,32,32,29,90634.05,90634.05,2832.3140625,342.0,0,0,32,90634.05,90634.05,2832.3140625,342.0,0,0,19,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,987,4770.213157894737,9169.152077722378,9169.152077722378,19,1.9221682080490186,-0.030232033840114882,0.3753648739120732,0.6146917190614344,0.4373038892686279,1375,1375,254,9419044.26,9419044.26,6850.214007272727,9337.06,0,24,1283,8944128.07,8944128.07,6971.261161340608,9492.0,0,0,34,162,92,0,0.0669090909090909,0.0,0.0,0.017454545454545455,0.0,0.0,0.9330909090909091,1099,263062.59029411763,198327.98714058235,198327.98714058235,34,0.7539193882293995,0.011738007578075197,2.77601123228645,0.22624514700179155,0.07897212531675013,98.68397219367336,40.09375,8853494.02,0.0669090909090909,0.0
E65,587,587,383,5199115.09,5199115.09,8857.095553662692,200.0,0,0,579,4839565.89,4839565.89,8358.490310880828,200.0,0,0,33,38,8,0,0.013628620102214651,0.0,0.0,0.0,0.0,0.0,0.9863713798977853,1035,146653.5118181818,142363.60929353474,142363.60929353474,33,0.970748040933615,-0.022788806837103954,0.02920563958670981,0.9077699322324961,0.8249755307226453,485,485,246,9027786.87,9163432.99,18893.67626804124,9480.0,7,0,455,8163565.5,8299211.62,18240.025538461538,9300.0,7,0,36,58,30,0,0.061855670103092786,0.0,0.01443298969072165,0.0,0.015384615384615385,0.0,0.9381443298969072,1062,230533.6561111111,111483.50598400632,111891.88685155286,36,0.4835888514702349,0.013228393509432317,3.590247231447684,0.3923944356536362,0.1812098472442812,1.7148669547301072,0.7858376511226253,3323999.6100000003,0.04822705000087814,0.015384615384615385
E66,577,577,383,5456558.3100000005,5459356.3100000005,9461.622720970538,400.0,1,0,575,5378108.3100000005,5380906.3100000005,9358.097930434784,400.0,1,0,32,30,2,0,0.0034662045060658577,0.0,0.0017331022530329288,0.0,0.0017391304347826088,0.0,0.9965337954939342,963,168153.32218750002,178348.1396025389,178428.2729202034,32,1.0606281058406393,0.03878733356312398,80.26042146515864,0.8964646812443756,0.8077734312257289,679,679,211,5501870.56,5539270.86,8157.983593519883,1797.0,6,13,628,5029933.5,5067333.8,8069.002866242038,1836.25,6,0,27,151,51,0,0.07511045655375552,0.0,0.008836524300441826,0.01914580265095729,0.009554140127388535,0.0,0.9248895434462445,792,187679.02962962963,213534.51496979874,212401.05638229576,27,1.1377643809816842,0.10396785407031135,19.246875761833632,0.3465382130539733,0.15818191089464267,0.9417249638007541,1.0921739130434782,-348174.8100000005,0.07164425204768966,0.007815009692605925
E67,647,647,379,1376410.55,1385612.15,2141.595285935085,350.0,2,0,627,1290298.95,1299500.55,2072.5686602870815,335.0,2,0,38,195,20,0,0.030911901081916538,0.0,0.0030911901081916537,0.0,0.003189792663476874,0.0,0.9690880989180835,1126,34197.382894736846,78109.4080472062,77970.32321545247,38,2.2840756056577547,0.08019038815606003,26.18977857142857,0.12481718457141092,0.05689628801496664,215,215,62,6468430.0,6698430.0,31155.488372093023,10000.0,3,0,192,5791410.0,6021410.0,31361.510416666668,10000.0,3,0,25,23,23,0,0.10697674418604651,0.0,0.013953488372093023,0.0,0.015625,0.0,0.8930232558139535,983,240856.4,276547.55424640205,275562.1691978055,25,1.148184371461178,0.0977386078624825,9.677203076111997,0.24520104095220221,0.1274734041128835,4.6336340527135595,0.3062200956937799,4501111.05,0.07606484310412998,0.012435207336523126
E68,3,3,3,740.0,740.0,246.66666666666666,280.0,0,0,3,740.0,740.0,246.66666666666666,280.0,0,0,3,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,410,246.66666666666666,57.735026918962575,57.735026918962575,3,0.23406091994174016,0.20270270270270271,1.0,0.7567567567567568,0.6318480642804968,73,73,17,6550478.19,6550478.19,89732.57794520548,99750.0,0,0,65,5957078.2,5957078.2,91647.35692307692,99750.0,0,0,11,7,8,0,0.1095890410958904,0.0,0.0,0.0,0.0,0.0,0.8904109589041096,678,541552.5636363636,601142.0713258842,601142.0713258842,11,1.1100345777876017,-0.12374959925824033,0.11911869225302062,0.600033452641263,0.47661169869236575,8050.105675675676,21.666666666666668,5956338.2,0.1095890410958904,0.0
E69,1,1,1,3250.0,3250.0,3250.0,3250.0,0,0,1,3250.0,3250.0,3250.0,3250.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3250.0,0.0,0.0,1,0.0,0.0,0.0,1.0,1.0,587,587,112,4191376.85,4931628.09,8401.410715502556,9710.0,40,4,523,3748394.63,4468275.87,8543.548508604206,9805.5,39,0,19,18,64,0,0.10902896081771721,0.0,0.06814310051107325,0.0068143100511073255,0.0745697896749522,0.0,0.8909710391822828,544,235172.41421052633,179483.24801393237,164490.54016545883,19,0.7631985605814251,0.0683192124989961,4.4929049283725675,0.8578408566344853,0.7404283944631469,1374.854113846154,523.0,3745144.63,0.10902896081771721,0.0745697896749522
