enterprise_id,enterprise_name,credit_rating,risk_model,risk_score,risk_score_source,risk_rank,risk_percentile,loan_decision,decision_reason,offered_loan_amount_10k,offered_loan_amount_yuan,interest_rate,interest_rate_percent,fitted_churn_rate,acceptance_probability,expected_disbursed_amount_10k,lgd,funding_cost_rate,expected_interest_income_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,expected_net_return_per_offered_unit,solver_scenario_id,budget_definition,representative_scenario_flag,conservative_risk_score,scenario_family,risk_variant,budget_fraction,scenario_lgd,scenario_funding_cost_rate,scenario_budget_10k
E48,***化工有限公司,A,elastic_net_logistic,0.07070577235,selected_model_risk_score,97,0.7886178862,放贷,优化模型选择,100,1000000,0.1225,12.25,0.8148090077,0.1851909923,18.51909923,0.5,0.03,2.108187272,0.6547036071,0.5555729769,0.8979106879,0.008979106879,risk_mean_baseline_budget,nominal_equality,False,0.08921054517,risk,mean,0.5,0.5,0.03,4950
E49,***地球环保科技有限公司,C,elastic_net_logistic,0.09803729486,selected_model_risk_score,78,0.6341463415,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8405321006,0.1594678994,15.94678994,0.5,0.03,2.049635895,0.7816900737,0.4784036982,0.7895421235,0.007895421235,risk_mean_baseline_budget,nominal_equality,False,0.1105965348,risk,mean,0.5,0.5,0.03,4950
E5,***供应链管理有限公司,B,elastic_net_logistic,0.05668387407,selected_model_risk_score,103,0.837398374,放贷,优化模型选择,100,1000000,0.1065,10.65,0.7053159925,0.2946840075,29.46840075,0.5,0.03,2.960488878,0.8351915586,0.8840520225,1.241245297,0.01241245297,risk_mean_baseline_budget,nominal_equality,False,0.07330978844,risk,mean,0.5,0.5,0.03,4950
E50,***建筑劳务有限公司,C,elastic_net_logistic,0.1692453772,selected_model_risk_score,54,0.4390243902,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2040258114,risk,mean,0.5,0.5,0.03,4950
E51,***物流有限公司,B,elastic_net_logistic,0.0697365828,selected_model_risk_score,98,0.7967479675,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.5,0.03,2.06917799,0.5442616201,0.4682721162,1.056644254,0.01056644254,risk_mean_baseline_budget,nominal_equality,False,0.07874952738,risk,mean,0.5,0.5,0.03,4950
E52,***商贸有限公司,D,elastic_net_logistic,0.2136303318,selected_model_risk_score,44,0.3577235772,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2416471762,risk,mean,0.5,0.5,0.03,4950
E53,***文化传媒有限公司,C,elastic_net_logistic,0.107156181,selected_model_risk_score,71,0.5772357724,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1294528809,risk,mean,0.5,0.5,0.03,4950
E54,***新技术开发有限公司,A,elastic_net_logistic,0.06439978133,selected_model_risk_score,101,0.8211382114,放贷,优化模型选择,100,1000000,0.1225,12.25,0.8148090077,0.1851909923,18.51909923,0.5,0.03,2.122492978,0.5963129704,0.5555729769,0.9706070306,0.009706070306,risk_mean_baseline_budget,nominal_equality,False,0.08481402429,risk,mean,0.5,0.5,0.03,4950
E55,***集团有限公司***电力设备分公司,C,elastic_net_logistic,0.1835760094,selected_model_risk_score,51,0.4146341463,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2408611135,risk,mean,0.5,0.5,0.03,4950
E56,***家居材料***有限公司,C,elastic_net_logistic,0.08755638262,selected_model_risk_score,81,0.6585365854,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8405321006,0.1594678994,15.94678994,0.5,0.03,2.073452905,0.6981216208,0.4784036982,0.8969275856,0.008969275856,risk_mean_baseline_budget,nominal_equality,False,0.1073776577,risk,mean,0.5,0.5,0.03,4950
E57,***机械设备有限公司,B,elastic_net_logistic,0.1025680758,selected_model_risk_score,74,0.6016260163,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.5,0.03,1.996151145,0.8004961652,0.4682721162,0.7273828635,0.007273828635,risk_mean_baseline_budget,nominal_equality,False,0.1291130293,risk,mean,0.5,0.5,0.03,4950
E58,***油气工程建设有限责任公司,B,elastic_net_logistic,0.1498825704,selected_model_risk_score,58,0.4715447154,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.166452668,risk,mean,0.5,0.5,0.03,4950
E59,***商贸有限公司,A,elastic_net_logistic,0.06896464342,selected_model_risk_score,99,0.8048780488,放贷,优化模型选择,100,1000000,0.1225,12.25,0.8148090077,0.1851909923,18.51909923,0.5,0.03,2.112137179,0.6385815374,0.5555729769,0.9179826647,0.009179826647,risk_mean_baseline_budget,nominal_equality,False,0.07641618763,risk,mean,0.5,0.5,0.03,4950
E6,***装饰设计工程有限公司,A,elastic_net_logistic,0.03828902106,selected_model_risk_score,114,0.9268292683,放贷,优化模型选择,100,1000000,0.0985,9.85,0.7083020233,0.2916979767,29.16979767,0.5,0.03,2.763212095,0.5584414987,0.8750939301,1.329676667,0.01329676667,risk_mean_baseline_budget,nominal_equality,False,0.04389193776,risk,mean,0.5,0.5,0.03,4950
E60,***机械租赁有限公司,B,elastic_net_logistic,0.2143912442,selected_model_risk_score,43,0.3495934959,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2335825691,risk,mean,0.5,0.5,0.03,4950
E61,***调味品有限公司,B,elastic_net_logistic,0.07788330382,selected_model_risk_score,92,0.7479674797,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.5,0.03,2.051057299,0.6078429916,0.4682721162,0.9749421915,0.009749421915,risk_mean_baseline_budget,nominal_equality,False,0.09484916536,risk,mean,0.5,0.5,0.03,4950
E62,***工程造价咨询有限公司***分公司,B,elastic_net_logistic,0.1214523958,selected_model_risk_score,64,0.5203252033,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1450170246,risk,mean,0.5,0.5,0.03,4950
E63,***科技有限公司,B,elastic_net_logistic,0.08368298573,selected_model_risk_score,86,0.6991869919,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.5,0.03,2.03815711,0.6531068136,0.4682721162,0.9167781802,0.009167781802,risk_mean_baseline_budget,nominal_equality,False,0.1084106096,risk,mean,0.5,0.5,0.03,4950
E64,***图书有限责任公司,A,elastic_net_logistic,0.1124750355,selected_model_risk_score,69,0.5609756098,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1209520698,risk,mean,0.5,0.5,0.03,4950
E65,***商贸有限公司,B,elastic_net_logistic,0.0894097801,selected_model_risk_score,80,0.6504065041,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.5,0.03,2.025419044,0.6978017823,0.4682721162,0.8593451455,0.008593451455,risk_mean_baseline_budget,nominal_equality,False,0.1016662421,risk,mean,0.5,0.5,0.03,4950
E66,***快递有限公司,B,elastic_net_logistic,0.2947622952,selected_model_risk_score,30,0.243902439,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3741353375,risk,mean,0.5,0.5,0.03,4950
E67,***信息技术有限公司,B,elastic_net_logistic,0.1845447393,selected_model_risk_score,50,0.406504065,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2088292217,risk,mean,0.5,0.5,0.03,4950
E68,***花木总公司,C,elastic_net_logistic,0.3380718151,selected_model_risk_score,28,0.2276422764,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3824767947,risk,mean,0.5,0.5,0.03,4950
E69,***电子器材经营部,C,elastic_net_logistic,0.2503652668,selected_model_risk_score,38,0.3089430894,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3207126735,risk,mean,0.5,0.5,0.03,4950
E7,***家电有限公司***分公司,A,elastic_net_logistic,0.02580342326,selected_model_risk_score,121,0.9837398374,放贷,优化模型选择,100,1000000,0.0985,9.85,0.7083020233,0.2916979767,29.16979767,0.5,0.03,2.799086028,0.3763403178,0.8750939301,1.54765178,0.0154765178,risk_mean_baseline_budget,nominal_equality,False,0.03436137967,risk,mean,0.5,0.5,0.03,4950
E70,***科技有限公司,B,elastic_net_logistic,0.1379471805,selected_model_risk_score,60,0.487804878,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1557212843,risk,mean,0.5,0.5,0.03,4950
E71,***农业科技有限公司,B,elastic_net_logistic,0.2041897012,selected_model_risk_score,45,0.3658536585,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2461670708,risk,mean,0.5,0.5,0.03,4950
E72,***图书有限公司,C,elastic_net_logistic,0.2897171126,selected_model_risk_score,32,0.2601626016,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3383260035,risk,mean,0.5,0.5,0.03,4950
E73,***商贸有限责任公司,C,elastic_net_logistic,0.1183311273,selected_model_risk_score,67,0.5447154472,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.150943928,risk,mean,0.5,0.5,0.03,4950
E74,***蔬菜专业合作社,B,elastic_net_logistic,0.1539591335,selected_model_risk_score,56,0.4552845528,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1754997095,risk,mean,0.5,0.5,0.03,4950
E75,***酒店管理有限公司,C,elastic_net_logistic,0.1070850165,selected_model_risk_score,72,0.5853658537,放贷,优化模型选择,50,500000,0.1425,14.25,0.8405321006,0.1594678994,7.97339497,0.5,0.03,1.014537847,0.426915566,0.2392018491,0.3484204319,0.006968408637,risk_mean_baseline_budget,nominal_equality,False,0.1282680192,risk,mean,0.5,0.5,0.03,4950
E76,***信息科技有限公司,B,elastic_net_logistic,0.1706660196,selected_model_risk_score,53,0.4308943089,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1979402602,risk,mean,0.5,0.5,0.03,4950
E77,***机电设备有限公司,C,elastic_net_logistic,0.3665492679,selected_model_risk_score,25,0.2032520325,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.4663549766,risk,mean,0.5,0.5,0.03,4950
E78,个体经营E78,C,elastic_net_logistic,0.1211539626,selected_model_risk_score,65,0.5284552846,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1481587806,risk,mean,0.5,0.5,0.03,4950
E79,***鞋业有限公司,B,elastic_net_logistic,0.2025177165,selected_model_risk_score,46,0.3739837398,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2207361419,risk,mean,0.5,0.5,0.03,4950
E8,***科学研究院有限公司,A,elastic_net_logistic,0.02606005345,selected_model_risk_score,120,0.9756097561,放贷,优化模型选择,100,1000000,0.0985,9.85,0.7083020233,0.2916979767,29.16979767,0.5,0.03,2.798348672,0.3800832432,0.8750939301,1.543171498,0.01543171498,risk_mean_baseline_budget,nominal_equality,False,0.03439017911,risk,mean,0.5,0.5,0.03,4950
E80,***实业有限责任公司,C,elastic_net_logistic,0.3432370641,selected_model_risk_score,26,0.2113821138,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3865190631,risk,mean,0.5,0.5,0.03,4950
E81,***机械设备有限公司,A,elastic_net_logistic,0.1154202468,selected_model_risk_score,68,0.5528455285,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1339413155,risk,mean,0.5,0.5,0.03,4950
E82,***商贸有限公司,D,elastic_net_logistic,0.194614899,selected_model_risk_score,47,0.3821138211,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2318618526,risk,mean,0.5,0.5,0.03,4950
E83,***社会福利院（***社会福利社会化服务中心）,B,elastic_net_logistic,0.5444532255,selected_model_risk_score,13,0.1056910569,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.6237840466,risk,mean,0.5,0.5,0.03,4950
E84,***建材有限公司,A,elastic_net_logistic,0.1532688251,selected_model_risk_score,57,0.4634146341,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1694921296,risk,mean,0.5,0.5,0.03,4950
E85,***安防科技有限公司,B,elastic_net_logistic,0.2264316686,selected_model_risk_score,42,0.3414634146,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2483347601,risk,mean,0.5,0.5,0.03,4950
E86,***地质工程勘察院***分院,C,elastic_net_logistic,0.2808208394,selected_model_risk_score,34,0.2764227642,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3548090468,risk,mean,0.5,0.5,0.03,4950
E87,***实业有限责任公司,C,elastic_net_logistic,0.234076271,selected_model_risk_score,40,0.325203252,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2796569295,risk,mean,0.5,0.5,0.03,4950
E88,***贸易有限公司,A,elastic_net_logistic,0.1654327803,selected_model_risk_score,55,0.4471544715,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.189066442,risk,mean,0.5,0.5,0.03,4950
E89,***物资有限公司,A,elastic_net_logistic,0.3344336244,selected_model_risk_score,29,0.2357723577,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3672701532,risk,mean,0.5,0.5,0.03,4950
E9,***生活用品服务有限公司***分公司,A,elastic_net_logistic,0.02174866462,selected_model_risk_score,122,0.9918699187,放贷,优化模型选择,100,1000000,0.0985,9.85,0.7083020233,0.2916979767,29.16979767,0.5,0.03,2.810736262,0.3172020733,0.8750939301,1.618440259,0.01618440259,risk_mean_baseline_budget,nominal_equality,False,0.02531048472,risk,mean,0.5,0.5,0.03,4950
E90,***文化传媒有限责任公司,C,elastic_net_logistic,0.2928954659,selected_model_risk_score,31,0.2520325203,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3272754126,risk,mean,0.5,0.5,0.03,4950
E91,***科技实业有限公司,A,elastic_net_logistic,0.123879862,selected_model_risk_score,62,0.5040650407,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1563985381,risk,mean,0.5,0.5,0.03,4950
E92,***地质灾害防治有限公司,C,elastic_net_logistic,0.3701163354,selected_model_risk_score,24,0.1951219512,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.4190045907,risk,mean,0.5,0.5,0.03,4950
E93,***电脑设计事务所,B,elastic_net_logistic,0.2376719561,selected_model_risk_score,39,0.3170731707,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.2575297987,risk,mean,0.5,0.5,0.03,4950
E94,***汽车美容有限公司,C,elastic_net_logistic,0.3420261826,selected_model_risk_score,27,0.2195121951,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3879661601,risk,mean,0.5,0.5,0.03,4950
E95,***兰花店,B,elastic_net_logistic,0.1441316116,selected_model_risk_score,59,0.4796747967,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.1745511804,risk,mean,0.5,0.5,0.03,4950
E96,***土地整理有限公司,C,elastic_net_logistic,0.8080355745,selected_model_risk_score,1,0.008130081301,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.854739214,risk,mean,0.5,0.5,0.03,4950
E97,***美工装饰部,B,elastic_net_logistic,0.2602897628,selected_model_risk_score,35,0.2845528455,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3283525845,risk,mean,0.5,0.5,0.03,4950
E98,***文化传播有限公司,B,elastic_net_logistic,0.2814270169,selected_model_risk_score,33,0.2682926829,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.3034353338,risk,mean,0.5,0.5,0.03,4950
E99,***建筑工程有限责任公司,D,elastic_net_logistic,0.5839846822,selected_model_risk_score,10,0.08130081301,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_mean_baseline_budget,nominal_equality,False,0.6898712011,risk,mean,0.5,0.5,0.03,4950
E1,***电器销售有限公司,A,elastic_net_logistic,0.0730491674,logistic_oof_p90,104,0.8455284553,放贷,优化模型选择,100,1000000,0.1225,12.25,0.8148090077,0.1851909923,18.51909923,0.5,0.03,2.10287107,0.6764023899,0.5555729769,0.8708957034,0.008708957034,risk_p90_baseline_budget,nominal_equality,False,0.0730491674,risk,p90,0.5,0.5,0.03,4950
E10,***建筑劳务有限公司,B,elastic_net_logistic,0.07833730674,logistic_oof_p90,101,0.8211382114,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.5,0.03,2.050047464,0.6113862734,0.4682721162,0.9703890744,0.009703890744,risk_p90_baseline_budget,nominal_equality,False,0.07833730674,risk,p90,0.5,0.5,0.03,4950
E100,***装饰工程有限公司,D,elastic_net_logistic,0.3416804479,logistic_oof_p90,32,0.2601626016,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.3416804479,risk,p90,0.5,0.5,0.03,4950
E101,***灯饰工程有限公司,D,elastic_net_logistic,0.7897592201,logistic_oof_p90,5,0.0406504065,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.7897592201,risk,p90,0.5,0.5,0.03,4950
E102,***大药房有限责任公司,D,elastic_net_logistic,0.6183651775,logistic_oof_p90,13,0.1056910569,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.6183651775,risk,p90,0.5,0.5,0.03,4950
E103,***科技有限公司,D,elastic_net_logistic,0.4768661053,logistic_oof_p90,22,0.1788617886,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.4768661053,risk,p90,0.5,0.5,0.03,4950
E104,***管理咨询有限责任公司,C,elastic_net_logistic,0.6048969633,logistic_oof_p90,16,0.1300813008,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.6048969633,risk,p90,0.5,0.5,0.03,4950
E105,***建材经营部,C,elastic_net_logistic,0.3150886304,logistic_oof_p90,38,0.3089430894,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.3150886304,risk,p90,0.5,0.5,0.03,4950
E106,***财务管理有限公司,B,elastic_net_logistic,0.2861266308,logistic_oof_p90,40,0.325203252,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.2861266308,risk,p90,0.5,0.5,0.03,4950
E107,***科技有限公司,D,elastic_net_logistic,0.6820972821,logistic_oof_p90,10,0.08130081301,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.6820972821,risk,p90,0.5,0.5,0.03,4950
E108,***商贸有限公司,D,elastic_net_logistic,0.6296705299,logistic_oof_p90,11,0.08943089431,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.6296705299,risk,p90,0.5,0.5,0.03,4950
E109,***服饰有限公司,D,elastic_net_logistic,0.6102205923,logistic_oof_p90,15,0.1219512195,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.6102205923,risk,p90,0.5,0.5,0.03,4950
E11,***建设工程有限公司,C,elastic_net_logistic,0.1001763276,logistic_oof_p90,89,0.7235772358,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8405321006,0.1594678994,15.94678994,0.5,0.03,2.04477512,0.7987454266,0.4784036982,0.7676259951,0.007676259951,risk_p90_baseline_budget,nominal_equality,False,0.1001763276,risk,p90,0.5,0.5,0.03,4950
E110,***通讯器材经营部,C,elastic_net_logistic,0.6124762668,logistic_oof_p90,14,0.1138211382,不放贷,优化模型未选择,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.6124762668,risk,p90,0.5,0.5,0.03,4950
E111,***科技有限公司,D,elastic_net_logistic,0.3189536769,logistic_oof_p90,37,0.3008130081,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.3189536769,risk,p90,0.5,0.5,0.03,4950
E112,***机械设备有限公司,D,elastic_net_logistic,0.5129040595,logistic_oof_p90,21,0.1707317073,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.5129040595,risk,p90,0.5,0.5,0.03,4950
E113,***美居科技有限公司,D,elastic_net_logistic,0.8315439659,logistic_oof_p90,3,0.0243902439,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.8315439659,risk,p90,0.5,0.5,0.03,4950
E114,***食品有限责任公司,D,elastic_net_logistic,0.5421990478,logistic_oof_p90,19,0.1544715447,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.5421990478,risk,p90,0.5,0.5,0.03,4950
E115,***装饰工程有限公司,D,elastic_net_logistic,0.8331104651,logistic_oof_p90,2,0.0162601626,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.8331104651,risk,p90,0.5,0.5,0.03,4950
E116,***门窗有限公司,D,elastic_net_logistic,0.532859258,logistic_oof_p90,20,0.162601626,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.532859258,risk,p90,0.5,0.5,0.03,4950
E117,***人力资源管理咨询有限公司,D,elastic_net_logistic,0.7561127553,logistic_oof_p90,7,0.05691056911,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.7561127553,risk,p90,0.5,0.5,0.03,4950
E118,***体育用品有限公司,D,elastic_net_logistic,0.4429217794,logistic_oof_p90,24,0.1951219512,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.4429217794,risk,p90,0.5,0.5,0.03,4950
E119,***药房,D,elastic_net_logistic,0.6891769584,logistic_oof_p90,9,0.07317073171,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.6891769584,risk,p90,0.5,0.5,0.03,4950
E12,***建筑劳务有限公司,B,elastic_net_logistic,0.1054632903,logistic_oof_p90,82,0.6666666667,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.5,0.03,1.989711341,0.8230919688,0.4682721162,0.6983472558,0.006983472558,risk_p90_baseline_budget,nominal_equality,False,0.1054632903,risk,p90,0.5,0.5,0.03,4950
E120,***陈列广告有限公司,D,elastic_net_logistic,0.7608714869,logistic_oof_p90,6,0.0487804878,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.7608714869,risk,p90,0.5,0.5,0.03,4950
E121,***药业连锁有限公司***药店,D,elastic_net_logistic,0.5621951951,logistic_oof_p90,18,0.1463414634,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.5621951951,risk,p90,0.5,0.5,0.03,4950
E122,***商贸有限责任公司,D,elastic_net_logistic,0.6021516604,logistic_oof_p90,17,0.1382113821,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.6021516604,risk,p90,0.5,0.5,0.03,4950
E123,***创科技有限责任公司,D,elastic_net_logistic,0.8270597923,logistic_oof_p90,4,0.0325203252,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.5,0.03,0,0,0,0,,risk_p90_baseline_budget,nominal_equality,False,0.8270597923,risk,p90,0.5,0.5,0.03,4950
E13,***汽车贸易有限公司,A,elastic_net_logistic,0.05373417783,logistic_oof_p90,112,0.9105691057,放贷,优化模型选择,100,1000000,0.1225,12.25,0.8148090077,0.1851909923,18.51909923,0.5,0.03,2.146688856,0.4975542856,0.5555729769,1.093561593,0.01093561593,risk_p90_baseline_budget,nominal_equality,False,0.05373417783,risk,p90,0.5,0.5,0.03,4950
E14,个体经营E14,C,elastic_net_logistic,0.04024201468,logistic_oof_p90,118,0.9593495935,放贷,优化模型选择,100,1000000,0.1105,11.05,0.7151023945,0.2848976055,28.48976055,0.5,0.03,3.021431908,0.5732426811,0.8546928165,1.593496411,0.01593496411,risk_p90_baseline_budget,nominal_equality,False,0.04024201468,risk,p90,0.5,0.5,0.03,4950
E15,***劳务有限公司,A,elastic_net_logistic,0.1036254123,logistic_oof_p90,84,0.6829268293,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8801803134,0.1198196866,11.98196866,0.5,0.03,1.530497341,0.6208182213,0.3594590598,0.5502200599,0.005502200599,risk_p90_baseline_budget,nominal_equality,False,0.1036254123,risk,p90,0.5,0.5,0.03,4950
