enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation
E245,***建筑劳务有限公司,0.1151160159,0.1211414261,0.01672892141,0.09520177502,0.1008717855,0.1211681003,0.1399337468,0.1443848284,0.08202364675,0.1746863705,50,0.00175353006,123,302,True,0.150538185,0.4436193424,0.3560670555,0.04977541718,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,150,234,84,0,0,1,0.04977541718,True,True,PASS,0.04918305338,0.1133624858,0.8386704748,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E262,个体经营E262,0.1149894534,0.1177330924,0.01537230441,0.09503323534,0.09758824739,0.1165455654,0.1393584715,0.1466180112,0.09045377315,0.1506990557,50,0.0008352340784,123,302,True,0.1319445528,0.4247337418,0.3857641551,0.05755755031,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,151,253,102,0,0,1,0.05755755031,True,True,PASS,0.05158477586,0.1141542193,0.838718049,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E236,个体经营E236,0.1133525056,0.1209435937,0.02322636029,0.08365212844,0.08664396328,0.1218751062,0.1514000504,0.1567003932,0.07361512861,0.1733533019,50,0.001994341871,123,302,True,0.152744098,0.4455414905,0.3527437961,0.0489706154,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,152,226,74,0,0,1,0.0489706154,True,True,PASS,0.07304826475,0.1113581637,0.8385627263,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E271,***科技有限公司,0.1124653432,0.1141933755,0.01874350896,0.08550075656,0.09276317738,0.1123820144,0.1398502788,0.1450499823,0.0753814623,0.1544425593,50,0.001896079183,123,302,True,0.09898262059,0.3767827222,0.4463170825,0.07791757469,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,153,228,75,0,0,1,0.07791757469,True,True,PASS,0.05954922572,0.110569264,0.8335962789,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E268,***建筑劳务有限公司,0.1112176214,0.1212873022,0.0150960649,0.09948481528,0.1029927728,0.1196339883,0.1392371186,0.1490858952,0.0948878555,0.168637146,50,0.03113818204,123,302,True,0.1269288333,0.418737327,0.3943133927,0.06002044699,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,154,137,-17,0,0,1,0.06002044699,True,True,PASS,0.04960107997,0.08007943938,0.8384269189,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E198,***商贸有限公司,0.1107815779,0.131339082,0.03794659997,0.07545546684,0.08303070457,0.1275302335,0.1707146264,0.2000043341,0.06417378595,0.2266657712,50,0.04177504432,123,302,True,0.5961154699,0.3280873866,0.06954692303,0.00625022041,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,155,124,-31,0,0,1,0.00625022041,True,True,PASS,0.1245488673,0.06900653354,0.6428244883,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E326,***包装材料有限公司,0.1107702056,0.117966004,0.01623382474,0.09207844948,0.09598132487,0.1182280313,0.1382689457,0.1431859501,0.07189817627,0.1516498262,50,0.011036966,123,302,True,0.1763190128,0.4624619842,0.3196552655,0.04156373756,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,156,176,20,0,0,1,0.04156373756,True,True,PASS,0.05110750066,0.09973323959,0.8363349709,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E302,***机电设备有限公司,0.1098135803,0.1145179031,0.01649800854,0.08622775719,0.09048091386,0.1153156248,0.13279139,0.139516657,0.0754463182,0.1468735915,50,0.001849387782,123,302,True,0.2358223017,0.4824370637,0.2525375104,0.02920312425,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,157,231,74,0,0,1,0.02920312425,True,True,PASS,0.05328889976,0.1079641925,0.8245487677,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E301,***企业管理咨询有限公司,0.1094155271,0.1122001767,0.01468907859,0.09212930075,0.09490401749,0.1111663892,0.1318856574,0.1388010358,0.08623566008,0.1445234223,50,0.005985366846,123,302,True,0.167583898,0.4569218299,0.3314162505,0.04407802152,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,158,199,41,0,0,1,0.04407802152,True,True,PASS,0.04667173502,0.1034301603,0.837371304,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E199,***建筑劳务有限公司,0.1077748206,0.1190498514,0.0324404312,0.07838890342,0.08414483397,0.1132759075,0.1627475946,0.1775497432,0.06486169041,0.2101046818,50,0.2549734001,123,302,True,0.09136569967,0.3623901007,0.4617265555,0.08451764404,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,159,92,-67,0,0,1,0.08451764404,True,True,PASS,0.09916083977,0.1471985795,0.8310686964,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E288,个体经营E288,0.1071769949,0.1158344876,0.01440695548,0.08960985643,0.1021163298,0.1148558838,0.1297519514,0.1362409373,0.07875655974,0.1508055421,50,0.008850928067,123,302,True,0.1573446304,0.4493516222,0.3459430569,0.04736069048,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,160,184,24,0,0,1,0.04736069048,True,True,PASS,0.04663108087,0.09832606686,0.8382772743,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E263,***通信工程有限公司,0.1057377901,0.1113145781,0.01599447465,0.08724222626,0.09015405581,0.1126838714,0.1313824107,0.1359209508,0.07568687139,0.1492505009,50,0.02242385377,123,302,True,0.1495041758,0.4426965193,0.3576389483,0.0501603566,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,161,148,-13,0,0,1,0.0501603566,True,True,PASS,0.04867872449,0.08331393635,0.838714215,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E292,***物流有限公司,0.1048759192,0.1128596095,0.01349290923,0.09028232802,0.0921186465,0.1126761063,0.1302669025,0.1345143562,0.08090696363,0.1386462718,50,0.01134543087,123,302,True,0.1899793772,0.4696002437,0.3023468653,0.03807351388,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,162,174,12,0,0,1,0.03807351388,True,True,PASS,0.04423202814,0.09353048829,0.8342948921,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E154,***汽车销售服务有限公司,0.104624478,0.1426266852,0.05313118025,0.07518056661,0.09060283082,0.1386740799,0.2177222737,0.2552728855,0.06044192526,0.2824261554,50,0.7430644688,123,302,True,0.6242349977,0.307847563,0.0623604498,0.005556989494,A,1,0.06666666667,0,0.04623021284,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,163,25,-138,0,1,1,0.005556989494,True,True,PASS,0.1800923188,0.6384399908,0.6194521834,True,False,True,False,OOD|label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E133,个体经营E133,0.1043128943,0.1060657433,0.02472328286,0.07288307758,0.07612597761,0.1044412082,0.136133192,0.148346914,0.05529211166,0.1748803352,50,0.001056658151,123,302,True,0.1077353827,0.39163485,0.4292362949,0.07139347246,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,164,248,84,0,0,1,0.07139347246,True,True,PASS,0.07546383647,0.1032562361,0.8357845213,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E311,***律师事务所,0.104171339,0.1125578276,0.01722244708,0.08758307905,0.0917363279,0.1136206466,0.1358545634,0.1424614354,0.07186381895,0.152859189,50,0.02227304086,123,302,True,0.1336507053,0.4266807022,0.3829094486,0.05675914386,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,165,149,-16,0,0,1,0.05675914386,True,True,PASS,0.05487835632,0.08189829809,0.8387848137,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E306,个体经营E306,0.1041160638,0.1122392675,0.01310643986,0.09264653,0.09429060352,0.1116820562,0.1308491473,0.1336907229,0.08141608708,0.1368266161,50,0.006211972733,123,302,True,0.190758983,0.4699554484,0.3013968719,0.03788869672,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,166,195,29,0,0,1,0.03788869672,True,True,PASS,0.0410441929,0.09790409105,0.8341644909,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E157,***环境设备工程有限公司,0.1040462037,0.1039273841,0.01917299931,0.07595249763,0.07994285292,0.1028630252,0.130358356,0.1354831599,0.07004568592,0.1479661337,50,0.01423738399,123,302,True,0.08509086722,0.3494029714,0.4747517629,0.09075439853,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,167,162,-5,0,0,1,0.08509086722,True,True,PASS,0.05953066231,0.08980881974,0.8284828593,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E272,个体经营E272,0.1034142538,0.1059711283,0.01755436098,0.07098389183,0.08529026812,0.1088179227,0.1268206421,0.130413086,0.05648278262,0.1333201222,50,0.0008433978532,123,302,True,0.1187606842,0.4080502734,0.4087450515,0.06444399084,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,168,252,84,0,0,1,0.06444399084,True,True,PASS,0.0594291942,0.102570856,0.8376221724,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E257,***门窗安装有限公司,0.1029904499,0.1105386812,0.01417607201,0.08318184151,0.0919818383,0.1100982917,0.1267931162,0.1349617088,0.0789002518,0.1421321613,50,0.0007802190904,123,302,True,0.1359588846,0.4292421682,0.3790900968,0.05570885036,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,169,256,87,0,0,1,0.05570885036,True,True,PASS,0.05177986726,0.1022102308,0.8388503836,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E184,***建筑装饰工程有限公司,0.1026369757,0.1049747951,0.01795847994,0.08000470807,0.08165295408,0.1034244815,0.1309602566,0.1373019317,0.07664629178,0.1454785518,50,0.0008322391548,123,302,True,0.1177485484,0.4066420549,0.4105776883,0.06503170842,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,170,254,84,0,0,1,0.06503170842,True,True,PASS,0.05729722358,0.1018047366,0.8374914492,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E308,***餐饮文化服务有限公司,0.1023082722,0.1113067943,0.02729436375,0.07415416543,0.08014547762,0.1097524987,0.1371560254,0.160505747,0.04765135854,0.1850047832,50,0.004415907768,123,302,True,0.1726698468,0.4602452574,0.3245001412,0.04258475463,B,1,0.06666666667,0,0.003988528103,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,171,210,39,0,0,1,0.04258475463,True,True,PASS,0.0863515816,0.09789236438,0.8367953291,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E215,***建筑工程有限公司,0.1017355454,0.1115520683,0.02113366698,0.07930997032,0.08485220447,0.108015372,0.1370884234,0.1498114147,0.07612546563,0.1743457275,50,0.01406444887,123,302,True,0.2002583915,0.4738630357,0.2901314277,0.03574714506,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,172,164,-8,0,0,1,0.03574714506,True,True,PASS,0.07050144439,0.08767109655,0.8324653607,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E183,***建设工程有限公司,0.1000379791,0.1010349675,0.02674765992,0.06508221864,0.06805002411,0.0967000151,0.1373966554,0.1435438381,0.05478002548,0.1618399591,50,0.007019377851,123,302,True,0.06749019864,0.3066884333,0.5121388985,0.1136824695,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,173,190,17,0,0,1,0.06749019864,True,True,PASS,0.07846161946,0.09301860129,0.818230212,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E265,***净化工程有限公司,0.09913207024,0.106646626,0.01361668857,0.08302293011,0.0896043158,0.1070792368,0.1244350431,0.1298413842,0.07587913713,0.1362193704,50,0.04085472852,123,302,True,0.1425955921,0.4361603544,0.3683773562,0.05286669725,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,174,129,-45,0,0,1,0.05286669725,True,True,PASS,0.04681845409,0.05827734172,0.8388894822,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E266,***煤矿机械有限公司,0.09670787284,0.1031316396,0.02111421235,0.06896852299,0.07505417866,0.105142154,0.1364870139,0.1384670378,0.06069544181,0.1402799609,50,0.02715422653,123,302,True,0.1069167924,0.3903174234,0.4308037844,0.07196199967,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,175,141,-34,0,0,1,0.07196199967,True,True,PASS,0.0694985148,0.06955364631,0.8356092571,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E201,***物流有限责任公司,0.09619321977,0.1028498515,0.01871019952,0.07327168084,0.08064963776,0.1004344219,0.1286568947,0.1320561543,0.06431655542,0.1441286473,50,0.01337581563,123,302,True,0.2285349232,0.481378426,0.2597019737,0.03038467718,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,176,169,-7,0,0,1,0.03038467718,True,True,PASS,0.05878447344,0.08281740414,0.8263492068,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E200,个体经营E200,0.09616659389,0.1190219628,0.03040654998,0.07730962925,0.07897090125,0.1103319199,0.1671704252,0.1754656851,0.0615383128,0.1903155241,50,0.0005211159891,123,302,True,0.7371506583,0.2214725073,0.03807764761,0.003299186828,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,177,270,93,0,0,1,0.003299186828,True,True,PASS,0.09815605582,0.0956454779,0.5063559101,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E186,***建筑劳务有限公司,0.09599836002,0.09834371933,0.02493964781,0.06095401015,0.06236108904,0.09742594783,0.1387587353,0.1432689308,0.05234093372,0.1490832493,50,0.004173702304,123,302,True,0.1052481452,0.3875873553,0.4340184426,0.07314605687,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,178,212,34,0,0,1,0.07314605687,True,True,PASS,0.08231492064,0.09182465771,0.8352339463,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E260,***广告有限公司,0.09531751593,0.1002614316,0.01449160601,0.07363065365,0.08083301116,0.1000055282,0.1178801533,0.1229050192,0.06747560844,0.1319982741,50,0.2559202787,123,302,True,0.1881738428,0.4687567567,0.3045622565,0.038507144,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,179,91,-88,0,0,1,0.038507144,True,True,PASS,0.04927436558,0.1606027628,0.8345913795,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E275,***网络工程有限公司,0.09458359975,0.1003179538,0.01807500079,0.07124234256,0.07749377855,0.1027642008,0.1188736169,0.1300878365,0.04964091578,0.1370492665,50,0.002407494047,123,302,True,0.21736692,0.4790912772,0.2711989936,0.03234280917,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,180,223,43,0,0,1,0.03234280917,True,True,PASS,0.05884549395,0.0921761057,0.8289385206,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E229,***家贸易有限公司,0.09451816872,0.1205877662,0.04794318728,0.05678198947,0.06401333959,0.1146267047,0.1824662423,0.2126224246,0.04701604024,0.2312959599,50,0.01364316565,123,302,True,0.4582260081,0.4165735963,0.1143439119,0.01085648376,A,1,0.06666666667,0,7.542959696e-05,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,181,167,-14,0,0,1,0.01085648376,True,True,PASS,0.1558404351,0.08087500307,0.7353778344,True,False,False,False,OOD,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E290,***机电有限公司,0.0929357457,0.0974350201,0.0139328715,0.07475941582,0.08023308489,0.09763666574,0.1140315479,0.1188215527,0.06027176336,0.1255543105,50,0.009024126845,123,302,True,0.215899156,0.4787274986,0.272758752,0.03261459346,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,182,183,1,0,0,1,0.03261459346,True,True,PASS,0.0440621369,0.08391161886,0.8292627345,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E270,个体经营E270,0.09289703563,0.1007813343,0.01417103326,0.07936397651,0.08440114104,0.1000031715,0.1182052764,0.1241030227,0.06292325028,0.1295138661,50,0.00205613275,123,302,True,0.1706557038,0.4589622839,0.327215983,0.04316602927,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,183,225,42,0,0,1,0.04316602927,True,True,PASS,0.04473904622,0.09084090288,0.8370328069,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E244,个体经营E244,0.0927428833,0.0966777569,0.01474744164,0.07525761341,0.07865959294,0.09354717826,0.1133035747,0.1205156646,0.06339875359,0.1268706424,50,0.006471060544,123,302,True,0.1320295534,0.4248318333,0.3856212957,0.05751731763,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,184,193,9,0,0,1,0.05751731763,True,True,PASS,0.04525805117,0.08627182276,0.8387217516,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E166,***建筑工程有限公司,0.09217207109,0.09671798953,0.02645393522,0.05238899155,0.06322489562,0.09564887936,0.1217378661,0.1336036466,0.02568138568,0.1721222348,50,0.198844771,123,302,True,0.04969554285,0.2519863625,0.5475636659,0.1507544287,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,185,96,-89,0,0,1,0.04969554285,True,True,PASS,0.08121465502,0.1066726999,0.8018057405,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E253,***钢结构工程有限公司,0.09195874466,0.09868157252,0.0145209618,0.07174438794,0.08078698516,0.09826160302,0.1191761073,0.1208503149,0.06576791059,0.1292261211,50,0.0002908948158,123,302,True,0.2144597612,0.4783559243,0.2742997281,0.03288458644,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,186,278,92,0,0,1,0.03288458644,True,True,PASS,0.04910592695,0.09166784985,0.8295769078,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E287,***鞋材有限公司,0.09186857894,0.1021573281,0.02078694306,0.07314069163,0.07735362446,0.1006503114,0.1298819775,0.1360761905,0.04839629992,0.1497220043,50,0.0005806166353,123,302,True,0.2516268786,0.4836594607,0.2378463214,0.02686733934,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,187,265,78,0,0,1,0.02686733934,True,True,PASS,0.0629354989,0.0912879623,0.8203653482,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E202,个体经营E202,0.09030216428,0.0941446734,0.02993148239,0.05152441072,0.05387225929,0.09181536622,0.139219832,0.1406883183,0.04586770176,0.1611626067,50,0.3284115043,123,302,True,0.07733652916,0.3318008512,0.4911538969,0.09970872276,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,188,75,-113,0,0,1,0.07733652916,True,True,PASS,0.08916390761,0.23810934,0.8245630885,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E298,***电器维护服务有限公司,0.09015498086,0.09604316846,0.01825785903,0.0755371867,0.07749081735,0.09365222857,0.118405317,0.1285172662,0.04724059291,0.1399048984,50,0.01974902329,123,302,True,0.1871067041,0.4682443777,0.3058817353,0.03876718295,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,189,155,-34,0,0,1,0.03876718295,True,True,PASS,0.05298007951,0.07040595756,0.8347629389,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E321,***生物流有限公司,0.09003869815,0.1073833127,0.02068218329,0.07251785598,0.0833051845,0.107870772,0.1309095166,0.1357783953,0.06365615589,0.1730931889,50,0.005951294947,123,302,True,0.3359670091,0.47097275,0.1750429975,0.01801724344,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,190,200,10,0,0,1,0.01801724344,True,True,PASS,0.06326053935,0.08408740321,0.7923939271,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E181,***食品有限公司,0.08976755602,0.115682145,0.04580117229,0.05308179325,0.06459132932,0.1106095876,0.1738779091,0.1971269706,0.04544115318,0.2339185651,50,0.001199922393,123,302,True,0.6511524813,0.2879467032,0.05595212967,0.00494868576,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,191,242,51,0,0,1,0.00494868576,True,True,PASS,0.1440451774,0.08856763363,0.595425447,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E310,***律师事务所,0.08900555614,0.0988360401,0.0243119613,0.06822139966,0.07627754314,0.0998761382,0.1232539089,0.1315890832,0.01951255984,0.1581751927,50,0.2541680292,123,302,True,0.1852142923,0.4673100794,0.3082402913,0.0392353371,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,192,93,-99,0,0,1,0.0392353371,True,True,PASS,0.06336768357,0.1651624731,0.8350603285,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E191,***商贸有限责任公司,0.08893492673,0.1209983277,0.05067382499,0.05734422137,0.06641254198,0.1109838841,0.1998784088,0.2170214363,0.05148929719,0.2672134107,50,0.001169624801,123,302,True,0.8141728976,0.1589417864,0.02477102542,0.002114290595,A,1,0.06666666667,0,0.1586872057,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,193,245,52,0,0,1,0.002114290595,True,True,PASS,0.1596772149,0.08776530193,0.4070819732,True,False,False,False,OOD,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E222,***数码科技有限公司,0.08882951254,0.09443886063,0.01921599859,0.06372326949,0.07003095549,0.09494967911,0.1205729393,0.122464055,0.04608062651,0.1335005905,50,0.0004576577598,123,302,True,0.1833140401,0.4663383774,0.3106328987,0.03971468383,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,194,273,79,0,0,1,0.03971468383,True,True,PASS,0.05874078551,0.08837185478,0.8353499652,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
