enterprise_id,enterprise_name,industry_code,mapping_status,confidence,mapping_confidence,q2_main_risk,q2_risk_interpretation,growth_yoy_pct,growth_source,d_h_pp,S_h,identity_multiplier,identity_risk,light_multiplier,light_risk,medium_multiplier,medium_risk,severe_multiplier,severe_risk,robust_risk,unknown_industry_flag,industry_high_uncertainty_flag,high_uncertainty_flag,unknown_policy,growth_source_url,source_release_date,source_period,source_standard,source_status,source_interpretation,risk_override_only
E124,个体经营E124,unknown,generic_unknown,0.0,0.0,0.06693188597,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.06693188597,1.1103125,0.07431530964106561,1.220625,0.08169873331213125,1.25,0.08366485746249999,0.08366485746249999,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E278,***贸易有限公司,wholesale_retail,high_specific_rule,1.0,1.0,0.1297228562,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.1297228562,1.055625,0.136938690076125,1.11125,0.14415452395225,1.166875,0.151370357828375,0.151370357828375,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E279,***环保包装有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.1428469075,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1428469075,1.1103125,0.15860470698359377,1.220625,0.1743625064671875,1.25,0.17855863437500002,0.17855863437500002,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E280,个体经营E280,unknown,generic_unknown,0.0,0.0,0.07072952854,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.07072952854,1.1103125,0.07853187965706876,1.220625,0.0863342307741375,1.25,0.08841191067500001,0.08841191067500001,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E281,***商业管理有限责任公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.1359964619,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1359964619,1.1103125,0.15099857160334376,1.220625,0.16600068130668752,1.25,0.169995577375,0.169995577375,1,1,0,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E282,***影城有限公司***分公司,other_services,high_specific_rule,1.0,1.0,0.08176700158,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-1.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,1.8,0.045,1.0,0.08176700158,1.005625,0.0822269409638875,1.01125,0.082686880347775,1.016875,0.08314681973166249,0.08314681973166249,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E283,***机械铸造有限责任公司,manufacturing_industry,high_specific_rule,1.0,1.0,0.06941266714,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-10.2,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,10.2,0.255,1.0,0.06941266714,1.031875,0.07162519590508751,1.06375,0.07383772467017499,1.095625,0.0760502534352625,0.0760502534352625,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E284,***成焊科技有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.08499485351,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.08499485351,1.1103125,0.09437084828782187,1.220625,0.10374684306564375,1.25,0.1062435668875,0.1062435668875,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E285,个体经营E285,unknown,generic_unknown,0.0,0.0,0.1197623134,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1197623134,1.1103125,0.1329735935969375,1.220625,0.14618487379387501,1.25,0.14970289175,0.14970289175,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E286,***印务有限公司,manufacturing_industry,high_specific_rule,1.0,1.0,0.1983096873,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-10.2,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,10.2,0.255,1.0,0.1983096873,1.031875,0.20463080858268753,1.06375,0.210951929865375,1.095625,0.21727305114806253,0.21727305114806253,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E287,***鞋材有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.09186857894,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.09186857894,1.1103125,0.10200283155431876,1.220625,0.1121370841686375,1.25,0.114835723675,0.114835723675,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E288,个体经营E288,unknown,generic_unknown,0.0,0.0,0.1071769949,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1071769949,1.1103125,0.11899995714990626,1.220625,0.1308229193998125,1.25,0.133971243625,0.133971243625,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E289,***运业有限公司***分公司,transport_storage_post,high_specific_rule,1.0,1.0,0.04872417748,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-14.0,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,14.0,0.35,1.0,0.04872417748,1.04375,0.050855860244749994,1.0875,0.052987543009499996,1.13125,0.055119225774250005,0.055119225774250005,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E290,***机电有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.0929357457,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.0929357457,1.1103125,0.10318772014753126,1.220625,0.1134396945950625,1.25,0.116169682125,0.116169682125,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E291,***文业建设工程有限公司,construction,high_specific_rule,1.0,1.0,0.5696332623,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.5696332623,1.0546875,0.6007850813320312,1.109375,0.6319369003640625,1.1640625,0.6630887193960937,0.6630887193960937,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E292,***物流有限公司,transport_storage_post,high_specific_rule,1.0,1.0,0.1048759192,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-14.0,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,14.0,0.35,1.0,0.1048759192,1.04375,0.10946424066499999,1.0875,0.11405256213,1.13125,0.11864088359500001,0.11864088359500001,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E293,***物资有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.2451386735,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.2451386735,1.1103125,0.2721805334204687,1.220625,0.2992223933409375,1.25,0.306423341875,0.306423341875,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E294,个体经营E294,unknown,generic_unknown,0.0,0.0,0.06629335685,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.06629335685,1.1103125,0.07360634277751563,1.220625,0.08091932870503125,1.25,0.0828666960625,0.0828666960625,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E295,***电器设备制造有限公司,manufacturing_industry,high_specific_rule,1.0,1.0,0.1194089265,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-10.2,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,10.2,0.255,1.0,0.1194089265,1.031875,0.1232150860321875,1.06375,0.127021245564375,1.095625,0.13082740509656252,0.13082740509656252,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E296,***装饰设计工程有限公司,construction,high_specific_rule,1.0,1.0,0.2079787941,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.2079787941,1.0546875,0.21935263440234376,1.109375,0.2307264747046875,1.1640625,0.24210031500703125,0.24210031500703125,0,0,0,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E297,***建筑机械租赁有限公司,leasing_business_services,high_specific_rule,1.0,1.0,0.1875573746,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-9.4,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,9.4,0.23500000000000001,1.0,0.1875573746,1.029375,0.19306687247887497,1.05875,0.19857637035775,1.088125,0.204085868236625,0.204085868236625,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E298,***电器维护服务有限公司,other_services,high_specific_rule,1.0,1.0,0.09015498086,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-1.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,1.8,0.045,1.0,0.09015498086,1.005625,0.0906621026273375,1.01125,0.091169224394675,1.016875,0.09167634616201249,0.09167634616201249,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E299,***压缩天然气有限责任公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.1349061069,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1349061069,1.1103125,0.14978793681740624,1.220625,0.16466976673481248,1.25,0.16863263362499997,0.16863263362499997,1,1,0,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E300,***建设工程有限公司,construction,high_specific_rule,1.0,1.0,0.1780836434,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.5,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.5,0.4375,1.0,0.1780836434,1.0546875,0.18782259264843748,1.109375,0.197561541896875,1.1640625,0.2073004911453125,0.2073004911453125,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E301,***企业管理咨询有限公司,leasing_business_services,high_specific_rule,1.0,1.0,0.1094155271,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-9.4,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,9.4,0.23500000000000001,1.0,0.1094155271,1.029375,0.11262960820856249,1.05875,0.11584368931712502,1.088125,0.1190577704256875,0.1190577704256875,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E302,***机电设备有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.1098135803,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1098135803,1.1103125,0.12192739087684376,1.220625,0.1340412014536875,1.25,0.13726697537500002,0.13726697537500002,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E303,***图书发行有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.06817375068,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.06817375068,1.1103125,0.07569416755188751,1.220625,0.08321458442377501,1.25,0.08521718835,0.08521718835,1,1,0,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E304,***环保科技有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.1525397498,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1525397498,1.1103125,0.16936679094981252,1.220625,0.18619383209962503,1.25,0.19067468725000003,0.19067468725000003,1,1,0,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E305,***劳务有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.08583723883,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.08583723883,1.1103125,0.09530615923843437,1.220625,0.10477507964686875,1.25,0.1072965485375,0.1072965485375,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E306,个体经营E306,unknown,generic_unknown,0.0,0.0,0.1041160638,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1041160638,1.1103125,0.11560136708793751,1.220625,0.127086670375875,1.25,0.13014507975,0.13014507975,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E307,***通信工程有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.3397089766,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.3397089766,1.1103125,0.3771831230811875,1.220625,0.41465726956237503,1.25,0.42463622074999996,0.42463622074999996,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E308,***餐饮文化服务有限公司,accommodation_catering,high_specific_rule,1.0,1.0,0.1023082722,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-35.3,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1023082722,1.1103125,0.1135941534770625,1.220625,0.124880034754125,1.25,0.12788534024999998,0.12788534024999998,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E309,个体经营E309,unknown,generic_unknown,0.0,0.0,0.1265243135,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1265243135,1.1103125,0.14048152683296877,1.220625,0.15443874016593753,1.25,0.15815539187500002,0.15815539187500002,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E310,***律师事务所,leasing_business_services,high_specific_rule,1.0,1.0,0.08900555614,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-9.4,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,9.4,0.23500000000000001,1.0,0.08900555614,1.029375,0.09162009435161249,1.05875,0.09423463256322501,1.088125,0.0968491707748375,0.0968491707748375,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E311,***律师事务所,leasing_business_services,high_specific_rule,1.0,1.0,0.104171339,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-9.4,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,9.4,0.23500000000000001,1.0,0.104171339,1.029375,0.107231372083125,1.05875,0.11029140516625001,1.088125,0.113351438249375,0.113351438249375,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E312,***家居用品有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.1752603788,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1752603788,1.1103125,0.194593789336375,1.220625,0.21392719987275002,1.25,0.2190754735,0.2190754735,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E313,***物流有限公司,transport_storage_post,high_specific_rule,1.0,1.0,0.08328447589,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-14.0,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,14.0,0.35,1.0,0.08328447589,1.04375,0.08692817171018749,1.0875,0.090571867530375,1.13125,0.09421556335056251,0.09421556335056251,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E314,***房地产营销策划有限公司,unknown,ambiguous_unknown,0.0,0.0,0.1395367699,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1395367699,1.1103125,0.15492941982959374,1.220625,0.1703220697591875,1.25,0.174420962375,0.174420962375,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E315,***轮胎有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.06839807256,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.06839807256,1.1103125,0.075943234939275,1.220625,0.08348839731855,1.25,0.08549759069999999,0.08549759069999999,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E316,个体经营E316,unknown,generic_unknown,0.0,0.0,0.16843868,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.16843868,1.1103125,0.1870195718875,1.220625,0.20560046377500002,1.25,0.21054835,0.21054835,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E317,***科技有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.1858004502,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.1858004502,1.1103125,0.2062965623626875,1.220625,0.226792674525375,1.25,0.23225056275,0.23225056275,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E318,***商贸有限公司,wholesale_retail,high_specific_rule,1.0,1.0,0.06690050473,historical invoice behavior relative default tendency; 302 firms have no observed default labels,-17.8,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,17.8,0.445,1.0,0.06690050473,1.055625,0.07062184530560625,1.11125,0.07434318588121251,1.166875,0.07806452645681876,0.07806452645681876,0,0,1,not_applicable,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,official_primary_preliminary,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E319,个体经营E319,unknown,generic_unknown,0.0,0.0,0.07307378605,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.07307378605,1.1103125,0.08113473807364063,1.220625,0.08919569009728126,1.25,0.09134223256250001,0.09134223256250001,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
E320,***建筑设计有限公司,unknown,low_specific_or_unmatched_unknown,0.0,0.0,0.3296155041,historical invoice behavior relative default tendency; 302 firms have no observed default labels,,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,35.3,0.8825,1.0,0.3296155041,1.1103125,0.3659762143960313,1.220625,0.40233692469206256,1.25,0.412019380125,0.412019380125,1,1,1,max_known_S,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900688.html,2020-04-18,2020Q1,GB/T4754-2017,derived_policy_max_known_S,retrospective_external_stress_marker; includes 2020-03; after Q2 invoice window; not Q2 training input or ex_ante validation,True
