enterprise_id,enterprise_name,industry_code,q2_main_risk,robust_risk,scenario_id,scenario,risk_used,q2_decision,q2_selected_rate,q2_offered_loan_amount_10k,offered_loan_amount_10k,selected_rate,acceptance_probability,customer_churn_mass,unit_expected_interest_per_10k,unit_expected_credit_loss_per_10k,unit_expected_funding_cost_per_10k,unit_expected_net_return_per_10k,expected_disbursed_amount_10k,expected_interest_income_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,source
E124,个体经营E124,unknown,0.06693188597,0.08366485746,fixed_q2_under_robust,fixed_q2_under_robust,0.08366485746,贷,0.1225,50,50,0.1225,0.1877442636,0.8110378526,0.02107449165,0.007853798525,0.005632327907,0.007588365215,9.387213178,1.053724582,0.3926899262,0.2816163953,0.3794182608,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E274,***建筑劳务有限公司,construction,0.1799588263,0.2094833212,fixed_q2_under_robust,fixed_q2_under_robust,0.2094833212,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E275,***网络工程有限公司,information_software_it,0.09458359975,0.09458359975,fixed_q2_under_robust,fixed_q2_under_robust,0.09458359975,贷,0.1425,50,50,0.1425,0.1440740655,0.8235831253,0.0185887006,0.006813521871,0.004322221964,0.007452956761,7.203703273,0.9294350298,0.3406760936,0.2161110982,0.372647838,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E276,***体育设施工程有限公司,construction,0.1564236075,0.1820868556,fixed_q2_under_robust,fixed_q2_under_robust,0.1820868556,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E277,***消防设备制造有限公司,manufacturing_industry,0.1156124505,0.1266678911,fixed_q2_under_robust,fixed_q2_under_robust,0.1266678911,贷,0.1425,50,50,0.1425,0.124336921,0.6679317767,0.01547370812,0.007874747783,0.00373010763,0.003868852711,6.21684605,0.7736854062,0.3937373892,0.1865053815,0.1934426356,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E278,***贸易有限公司,wholesale_retail,0.1297228562,0.1513703578,fixed_q2_under_robust,fixed_q2_under_robust,0.1513703578,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E279,***环保包装有限公司,unknown,0.1428469075,0.1785586344,fixed_q2_under_robust,fixed_q2_under_robust,0.1785586344,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E280,个体经营E280,unknown,0.07072952854,0.08841191067,fixed_q2_under_robust,fixed_q2_under_robust,0.08841191067,贷,0.1225,50,50,0.1225,0.1983520511,0.7818794127,0.02214988249,0.008768341912,0.005950561533,0.007430979046,9.917602555,1.107494125,0.4384170956,0.2975280766,0.3715489523,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E281,***商业管理有限责任公司,unknown,0.1359964619,0.1699955774,fixed_q2_under_robust,fixed_q2_under_robust,0.1699955774,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E282,***影城有限公司***分公司,other_services,0.08176700158,0.08314681973,fixed_q2_under_robust,fixed_q2_under_robust,0.08314681973,贷,0.1425,50,50,0.1425,0.1440836883,0.8234123446,0.01882476127,0.00599005023,0.00432251065,0.008512200392,7.204184417,0.9412380636,0.2995025115,0.2161255325,0.4256100196,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E283,***机械铸造有限责任公司,manufacturing_industry,0.06941266714,0.07605025344,fixed_q2_under_robust,fixed_q2_under_robust,0.07605025344,贷,0.1225,50,50,0.1225,0.1983646231,0.7817444008,0.02245167054,0.007542839929,0.005950938692,0.008957891923,9.918231154,1.122583527,0.3771419964,0.2975469346,0.4478945962,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E284,***成焊科技有限公司,unknown,0.08499485351,0.1062435669,fixed_q2_under_robust,fixed_q2_under_robust,0.1062435669,贷,0.1425,50,50,0.1425,0.1442452943,0.8113917347,0.01837112276,0.007662567286,0.004327358829,0.006381196645,7.212264715,0.918556138,0.3831283643,0.2163679414,0.3190598323,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E285,个体经营E285,unknown,0.1197623134,0.1497028918,fixed_q2_under_robust,fixed_q2_under_robust,0.1497028918,贷,0.1425,50,50,0.1425,0.1439910173,0.8046863112,0.01744700825,0.01077793584,0.004319730518,0.002349341894,7.199550863,0.8723504124,0.5388967918,0.2159865259,0.1174670947,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E286,***印务有限公司,manufacturing_industry,0.1983096873,0.2172730511,fixed_q2_under_robust,fixed_q2_under_robust,0.2172730511,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E287,***鞋材有限公司,unknown,0.09186857894,0.1148357237,fixed_q2_under_robust,fixed_q2_under_robust,0.1148357237,贷,0.1425,50,50,0.1425,0.1435734534,0.8295592073,0.0181097681,0.00824368071,0.004307203601,0.005558883793,7.178672669,0.9054884052,0.4121840355,0.2153601801,0.2779441897,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E288,个体经营E288,unknown,0.1071769949,0.1339712436,fixed_q2_under_robust,fixed_q2_under_robust,0.1339712436,贷,0.1425,50,50,0.1425,0.1441594086,0.8084799009,0.01779058255,0.009656607624,0.004324782257,0.003809192669,7.207970429,0.8895291275,0.4828303812,0.2162391129,0.1904596334,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E289,***运业有限公司***分公司,transport_storage_post,0.04872417748,0.05511922577,fixed_q2_under_robust,fixed_q2_under_robust,0.05511922577,贷,0.1025,50,50,0.1025,0.284389248,0.7040239054,0.02754317811,0.007837657583,0.008531677439,0.01117384309,14.2194624,1.377158906,0.3918828791,0.4265838719,0.5586921545,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E290,***机电有限公司,unknown,0.0929357457,0.1161696821,fixed_q2_under_robust,fixed_q2_under_robust,0.1161696821,贷,0.1425,50,50,0.1425,0.1440901474,0.8232952592,0.01814755181,0.008369453309,0.004322704422,0.005455394078,7.204507369,0.9073775905,0.4184726655,0.2161352211,0.2727697039,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E291,***文业建设工程有限公司,construction,0.5696332623,0.6630887194,fixed_q2_under_robust,fixed_q2_under_robust,0.6630887194,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E292,***物流有限公司,transport_storage_post,0.1048759192,0.1186408836,fixed_q2_under_robust,fixed_q2_under_robust,0.1186408836,贷,0.1425,50,50,0.1425,0.1442781222,0.817648364,0.01812041946,0.008558641952,0.004328343667,0.005233433842,7.213906112,0.9060209731,0.4279320976,0.2164171833,0.2616716921,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E293,***物资有限公司,unknown,0.2451386735,0.3064233419,fixed_q2_under_robust,fixed_q2_under_robust,0.3064233419,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E294,个体经营E294,unknown,0.06629335685,0.08286669606,fixed_q2_under_robust,fixed_q2_under_robust,0.08286669606,贷,0.1225,50,50,0.1225,0.1976335543,0.7872169489,0.02220389854,0.008188619837,0.005929006628,0.008086272073,9.881677713,1.110194927,0.4094309918,0.2964503314,0.4043136037,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E295,***电器设备制造有限公司,manufacturing_industry,0.1194089265,0.1308274051,fixed_q2_under_robust,fixed_q2_under_robust,0.1308274051,贷,0.1425,50,50,0.1425,0.1441345186,0.8078206335,0.01785208274,0.009428372529,0.004324035559,0.004099674647,7.206725932,0.8926041368,0.4714186265,0.216201778,0.2049837323,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E296,***装饰设计工程有限公司,construction,0.2079787941,0.242100315,fixed_q2_under_robust,fixed_q2_under_robust,0.242100315,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E297,***建筑机械租赁有限公司,leasing_business_services,0.1875573746,0.2040858682,fixed_q2_under_robust,fixed_q2_under_robust,0.2040858682,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E298,***电器维护服务有限公司,other_services,0.09015498086,0.09167634616,fixed_q2_under_robust,fixed_q2_under_robust,0.09167634616,贷,0.1425,50,50,0.1425,0.1442859797,0.8169468374,0.01867581747,0.006613805709,0.00432857939,0.007733432376,7.214298983,0.9337908737,0.3306902854,0.2164289695,0.3866716188,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E299,***压缩天然气有限责任公司,unknown,0.1349061069,0.1686326336,fixed_q2_under_robust,fixed_q2_under_robust,0.1686326336,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E300,***建设工程有限公司,construction,0.1780836434,0.2073004911,fixed_q2_under_robust,fixed_q2_under_robust,0.2073004911,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E301,***企业管理咨询有限公司,leasing_business_services,0.1094155271,0.1190577704,fixed_q2_under_robust,fixed_q2_under_robust,0.1190577704,贷,0.1425,50,50,0.1425,0.1442513542,0.8116706242,0.01810848811,0.008587122304,0.004327540625,0.005193825183,7.212567709,0.9054244056,0.4293561152,0.2163770313,0.2596912592,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E302,***机电设备有限公司,unknown,0.1098135803,0.1372669754,fixed_q2_under_robust,fixed_q2_under_robust,0.1372669754,贷,0.1425,50,50,0.1425,0.1438317222,0.8269651536,0.01768259368,0.009871672733,0.004314951665,0.003495969283,7.191586109,0.884129684,0.4935836366,0.2157475833,0.1747984641,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E303,***图书发行有限公司,unknown,0.06817375068,0.08521718835,fixed_q2_under_robust,fixed_q2_under_robust,0.08521718835,贷,0.1225,100,100,0.1225,0.1963193148,0.7929183221,0.02199971801,0.008364890012,0.005889579443,0.007745248552,19.63193148,2.199971801,0.8364890012,0.5889579443,0.7745248552,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E304,***环保科技有限公司,unknown,0.1525397498,0.1906746873,fixed_q2_under_robust,fixed_q2_under_robust,0.1906746873,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E305,***劳务有限公司,unknown,0.08583723883,0.1072965485,fixed_q2_under_robust,fixed_q2_under_robust,0.1072965485,贷,0.1425,50,50,0.1425,0.1438240328,0.8270531951,0.01829589,0.007715911159,0.004314720985,0.006265257853,7.191201641,0.9147944998,0.385795558,0.2157360492,0.3132628926,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E306,个体经营E306,unknown,0.1041160638,0.1301450798,fixed_q2_under_robust,fixed_q2_under_robust,0.1301450798,贷,0.1425,50,50,0.1425,0.1442754851,0.8178358182,0.01788357053,0.009388372254,0.004328264552,0.004166933722,7.213774253,0.8941785264,0.4694186127,0.2164132276,0.2083466861,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E307,***通信工程有限公司,unknown,0.3397089766,0.4246362207,fixed_q2_under_robust,fixed_q2_under_robust,0.4246362207,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E308,***餐饮文化服务有限公司,accommodation_catering,0.1023082722,0.1278853402,fixed_q2_under_robust,fixed_q2_under_robust,0.1278853402,贷,0.1425,50,50,0.1425,0.1442766097,0.8131386357,0.01793016886,0.00922543166,0.004328298291,0.004376438907,7.213830484,0.8965084429,0.461271583,0.2164149145,0.2188219453,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E309,个体经营E309,unknown,0.1265243135,0.1581553919,fixed_q2_under_robust,fixed_q2_under_robust,0.1581553919,贷,0.1425,50,50,0.1425,0.1439468814,0.8038639405,0.0172682791,0.01138298772,0.004318406442,0.001566884939,7.19734407,0.863413955,0.5691493859,0.2159203221,0.07834424696,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E310,***律师事务所,leasing_business_services,0.08900555614,0.09684917077,fixed_q2_under_robust,fixed_q2_under_robust,0.09684917077,贷,0.1425,50,50,0.1425,0.1442895102,0.8164751528,0.01856991468,0.006987159705,0.004328685305,0.007254069672,7.214475508,0.9284957341,0.3493579853,0.2164342652,0.3627034836,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E311,***律师事务所,leasing_business_services,0.104171339,0.1133514382,fixed_q2_under_robust,fixed_q2_under_robust,0.1133514382,贷,0.1425,50,50,0.1425,0.1436766428,0.7995642133,0.01815317314,0.008142977054,0.004310299285,0.005699896805,7.183832142,0.9076586572,0.4071488527,0.2155149643,0.2849948402,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E312,***家居用品有限公司,unknown,0.1752603788,0.2190754735,fixed_q2_under_robust,fixed_q2_under_robust,0.2190754735,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E313,***物流有限公司,transport_storage_post,0.08328447589,0.09421556335,fixed_q2_under_robust,fixed_q2_under_robust,0.09421556335,贷,0.1425,50,50,0.1425,0.1435163762,0.8300546244,0.01852427324,0.006760738115,0.004305491285,0.007458043841,7.175818809,0.9262136621,0.3380369058,0.2152745643,0.372902192,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E314,***房地产营销策划有限公司,unknown,0.1395367699,0.1744209624,fixed_q2_under_robust,fixed_q2_under_robust,0.1744209624,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E315,***轮胎有限公司,unknown,0.06839807256,0.0854975907,fixed_q2_under_robust,fixed_q2_under_robust,0.0854975907,贷,0.1225,50,50,0.1225,0.1974881839,0.7880030597,0.02212391895,0.008442381957,0.005924645517,0.007756891473,9.874409194,1.106195947,0.4221190979,0.2962322758,0.3878445737,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E316,个体经营E316,unknown,0.16843868,0.21054835,fixed_q2_under_robust,fixed_q2_under_robust,0.21054835,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E317,***科技有限公司,unknown,0.1858004502,0.2322505628,fixed_q2_under_robust,fixed_q2_under_robust,0.2322505628,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E318,***商贸有限公司,wholesale_retail,0.06690050473,0.07806452646,fixed_q2_under_robust,fixed_q2_under_robust,0.07806452646,贷,0.1225,50,50,0.1225,0.1954488284,0.7956885176,0.022073423,0.007628810117,0.005863464851,0.008581148029,9.772441418,1.10367115,0.3814405058,0.2931732426,0.4290574014,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E319,个体经营E319,unknown,0.07307378605,0.09134223256,fixed_q2_under_robust,fixed_q2_under_robust,0.09134223256,贷,0.1225,50,50,0.1225,0.1981039185,0.7841263548,0.02205106138,0.009047627098,0.005943117555,0.007060316725,9.905195925,1.102553069,0.4523813549,0.2971558778,0.3530158362,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E320,***建筑设计有限公司,unknown,0.3296155041,0.4120193801,fixed_q2_under_robust,fixed_q2_under_robust,0.4120193801,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E321,***生物流有限公司,transport_storage_post,0.09003869815,0.1018562773,fixed_q2_under_robust,fixed_q2_under_robust,0.1018562773,贷,0.1425,50,50,0.1425,0.1416836696,0.840299087,0.01813345253,0.00721568557,0.004250510089,0.006667256876,7.084183481,0.9066726267,0.3607842785,0.2125255044,0.3333628438,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E322,***装饰工程设计有限公司,construction,0.1548339118,0.1802363505,fixed_q2_under_robust,fixed_q2_under_robust,0.1802363505,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E323,***建筑装饰工程有限公司,construction,0.3496810751,0.4070506265,fixed_q2_under_robust,fixed_q2_under_robust,0.4070506265,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E324,***汽贸有限公司,wholesale_retail,0.2157617112,0.2517669468,fixed_q2_under_robust,fixed_q2_under_robust,0.2517669468,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E325,***通讯器材有限公司,unknown,0.1158806937,0.1448508671,fixed_q2_under_robust,fixed_q2_under_robust,0.1448508671,贷,0.1425,100,100,0.1425,0.1346988598,0.8582526609,0.01641423488,0.009755623323,0.004040965794,0.00261764576,13.46988598,1.641423488,0.9755623323,0.4040965794,0.261764576,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E326,***包装材料有限公司,unknown,0.1107702056,0.138462757,fixed_q2_under_robust,fixed_q2_under_robust,0.138462757,贷,0.1425,50,50,0.1425,0.1442872599,0.8141490026,0.01771401085,0.009989205904,0.004328617797,0.003396187154,7.214362996,0.8857005427,0.4994602952,0.2164308899,0.1698093577,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E327,个体经营E327,unknown,0.1165845069,0.1457306336,fixed_q2_under_robust,fixed_q2_under_robust,0.1457306336,贷,0.1425,50,50,0.1425,0.1312125948,0.7081873069,0.01597295328,0.009560847288,0.003936377843,0.002475728147,6.560629739,0.7986476639,0.4780423644,0.1968188922,0.1237864074,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E328,***科技有限公司,unknown,0.1641671289,0.2052089111,fixed_q2_under_robust,fixed_q2_under_robust,0.2052089111,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E329,***园艺有限责任公司,unknown,0.1341729487,0.1677161859,fixed_q2_under_robust,fixed_q2_under_robust,0.1677161859,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E330,***酒店管理有限公司,accommodation_catering,0.08639627604,0.107995345,fixed_q2_under_robust,fixed_q2_under_robust,0.107995345,贷,0.1425,50,50,0.1425,0.1442792449,0.8133453136,0.01833943053,0.00779074342,0.004328377348,0.00622030976,7.213962247,0.9169715264,0.389537171,0.2164188674,0.311015488,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E331,***广告有限公司,leasing_business_services,0.2517745902,0.273962226,fixed_q2_under_robust,fixed_q2_under_robust,0.273962226,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E332,***商贸有限公司,wholesale_retail,0.1623294325,0.1894181565,fixed_q2_under_robust,fixed_q2_under_robust,0.1894181565,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E333,***房地产营销策划有限公司,unknown,0.1590864705,0.1988580881,fixed_q2_under_robust,fixed_q2_under_robust,0.1988580881,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E334,***机械科技有限公司,unknown,0.1477545204,0.1846931505,fixed_q2_under_robust,fixed_q2_under_robust,0.1846931505,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E335,***挖掘机租赁经营部,leasing_business_services,0.2561140492,0.2786840998,fixed_q2_under_robust,fixed_q2_under_robust,0.2786840998,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E336,***猕猴桃专业合作社,agriculture,0.4179705012,0.4289422269,fixed_q2_under_robust,fixed_q2_under_robust,0.4289422269,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E337,个体经营E337,unknown,0.07840154705,0.09800193381,fixed_q2_under_robust,fixed_q2_under_robust,0.09800193381,贷,0.1425,50,50,0.1425,0.1400203488,0.8460322088,0.01799747694,0.006861132476,0.004200610463,0.006935734004,7.001017438,0.8998738471,0.3430566238,0.2100305231,0.3467867002,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E338,***商贸有限公司,wholesale_retail,0.1607342933,0.1875568285,fixed_q2_under_robust,fixed_q2_under_robust,0.1875568285,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E339,***居益卫浴家俬厂,unknown,0.1863596331,0.2329495414,fixed_q2_under_robust,fixed_q2_under_robust,0.2329495414,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E340,***物流有限公司,transport_storage_post,0.1454453977,0.1645351061,fixed_q2_under_robust,fixed_q2_under_robust,0.1645351061,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E341,***纺织品有限公司,unknown,0.1642112517,0.2052640646,fixed_q2_under_robust,fixed_q2_under_robust,0.2052640646,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E342,***裕华机械厂,manufacturing_industry,0.1478845965,0.162026061,fixed_q2_under_robust,fixed_q2_under_robust,0.162026061,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E343,***五金工具经营部,wholesale_retail,0.1193691909,0.1392889246,fixed_q2_under_robust,fixed_q2_under_robust,0.1392889246,贷,0.1425,50,50,0.1425,0.1431002868,0.8331419179,0.01755144024,0.009966142529,0.004293008603,0.003292289111,7.155014338,0.8775720122,0.4983071264,0.2146504301,0.1646144556,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E344,***机械有限公司,unknown,0.1851283952,0.231410494,fixed_q2_under_robust,fixed_q2_under_robust,0.231410494,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E345,***科技有限公司,unknown,0.2238034406,0.2797543007,fixed_q2_under_robust,fixed_q2_under_robust,0.2797543007,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E346,个体经营E346,unknown,0.1694293505,0.2117866881,fixed_q2_under_robust,fixed_q2_under_robust,0.2117866881,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E347,***不锈钢材料有限公司,unknown,0.2223898224,0.277987278,fixed_q2_under_robust,fixed_q2_under_robust,0.277987278,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E348,***酒店管理有限公司,accommodation_catering,0.1280317091,0.1600396364,fixed_q2_under_robust,fixed_q2_under_robust,0.1600396364,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E349,***营销策划广告有限公司,leasing_business_services,0.3179922689,0.3460153376,fixed_q2_under_robust,fixed_q2_under_robust,0.3460153376,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E350,***演艺设备有限公司,unknown,0.2928482373,0.3660602966,fixed_q2_under_robust,fixed_q2_under_robust,0.3660602966,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E351,***文化传播有限公司,other_services,0.3054408309,0.3105951449,fixed_q2_under_robust,fixed_q2_under_robust,0.3105951449,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E352,***居装饰工程有限公司,construction,0.3100317271,0.3608963073,fixed_q2_under_robust,fixed_q2_under_robust,0.3608963073,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E353,***税务师事务所有限公司,leasing_business_services,0.2094910807,0.2279524822,fixed_q2_under_robust,fixed_q2_under_robust,0.2279524822,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E354,***广告有限公司,leasing_business_services,0.2071532718,0.2254086539,fixed_q2_under_robust,fixed_q2_under_robust,0.2254086539,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E355,***地毯经营部,wholesale_retail,0.1524745622,0.1779187548,fixed_q2_under_robust,fixed_q2_under_robust,0.1779187548,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E356,***建材装饰部,wholesale_retail,0.2057589781,0.2400950076,fixed_q2_under_robust,fixed_q2_under_robust,0.2400950076,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E357,***家居经营部,wholesale_retail,0.1918285315,0.2238399177,fixed_q2_under_robust,fixed_q2_under_robust,0.2238399177,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E358,***五金经营部,wholesale_retail,0.1521510173,0.1775412183,fixed_q2_under_robust,fixed_q2_under_robust,0.1775412183,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E359,***厨房用品经营部,wholesale_retail,0.1679190052,0.1959404892,fixed_q2_under_robust,fixed_q2_under_robust,0.1959404892,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E360,***建筑劳务有限公司,construction,0.4716604114,0.5490421976,fixed_q2_under_robust,fixed_q2_under_robust,0.5490421976,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
E361,***勘察设计工程有限公司,construction,0.2546519942,0.296430837,fixed_q2_under_robust,fixed_q2_under_robust,0.296430837,不贷,,0,0,,0,0,0,0,0,0,0,0,0,0,0,robust_result.candidates from q2._run_scenario; Q2 decision/rate/amount fixed
