enterprise_id,enterprise_name,industry_code,unknown_industry_flag,industry_high_uncertainty_flag,risk_used_main_score,risk_used,decision,selected_rate,offered_loan_amount_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,selected_rate_is_observed_attachment3_point,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,pD,d_probability_reject_flag,max_loan_limit_10k,risk_override_only,selected_rate_missing,q2_main_risk,q3_robust_risk,scenario_id,scenario_kind,sensitivity_axis,sensitivity_level,c_pp,rho,lambda_severe,unknown_policy,unknown_S_value,lgd,funding_cost_rate,parameter_source,duration_assumption,risk_override_column
E168,***建材有限公司,unknown,1,1,0.058783533575000005,0.058783533575000005,贷,0.0985,50.0,0.2712301230666378,0.4614049319110497,0.6932572477233797,True,0.4974991226,0.3935557836,0.09965579733,0.009289296422,0.009289296422,False,50.0,True,0,0.04702682686,0.058783533575000005,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E169,***建筑设计有限公司,unknown,1,1,0.057770679462499995,0.057770679462499995,贷,0.0985,50.0,0.2695214640679794,0.4665367736291395,0.7072446216829027,True,0.3595800156,0.4630659719,0.1610895708,0.01626444168,0.01626444168,False,50.0,True,0,0.04621654357,0.057770679462499995,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E170,***建筑劳务有限公司,construction,0,0,0.07625639948632812,0.07625639948632812,贷,0.1065,50.0,0.30307457575687713,0.3974414971050592,0.6028097674673325,True,0.3168190421,0.4761862404,0.187369784,0.01962493355,0.01962493355,False,50.0,True,0,0.06550885325,0.07625639948632812,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E171,***质量检验测试站,other_services,0,0,0.04029231449940625,0.04029231449940625,贷,0.0985,50.0,0.18671489394615715,0.4634007657934581,0.8100787977699174,True,0.4483065632,0.4220426992,0.1183558745,0.01129486312,0.01129486312,False,50.0,True,0,0.03962366515,0.04029231449940625,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E172,***物流有限公司,transport_storage_post,0,0,0.06714141464725001,0.06714141464725001,贷,0.1025,50.0,0.28704639664424614,0.4275250948350446,0.648065063686994,True,0.4092518782,0.4420067154,0.1355186422,0.01322276415,0.01322276415,False,50.0,True,0,0.05935152676,0.06714141464725001,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E173,***贸易有限责任公司,wholesale_retail,0,0,0.0381152776543875,0.0381152776543875,贷,0.0985,100.0,0.346937022423015,0.9102308674460846,1.6175124692166554,True,0.6390523179,0.296952865,0.05877893046,0.005215886651,0.005215886651,False,100.0,True,0,0.03266440506,0.0381152776543875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E174,***工程技术有限公司,other_services,0,0,0.047238050277149994,0.047238050277149994,贷,0.0985,50.0,0.21997692239465988,0.46567739587903184,0.7710940420095493,True,0.3862271997,0.4524429674,0.1467921145,0.01453771835,0.01453771835,False,50.0,True,0,0.04645413672,0.047238050277149994,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E175,***食品集团有限公司,unknown,1,1,0.146365752375,0.146365752375,贷,0.1425,50.0,0.2829581888209644,0.19332267571446932,0.30759670541833745,True,0.7396413693,0.2194902257,0.03761134754,0.003257057422,0.003257057422,False,100.0,True,0,0.1170926019,0.146365752375,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E176,***科技有限公司,unknown,1,1,0.0395861707875,0.0395861707875,贷,0.0985,100.0,0.36338355332089295,0.9179558065152325,1.6133046048818613,True,0.5538546789,0.3573006024,0.08142245285,0.007422265812,0.007422265812,False,100.0,True,0,0.03166893663,0.0395861707875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E177,***电力工程有限公司,construction,0,0,0.10181289794835938,0.10181289794835938,贷,0.1225,50.0,0.3027036285390042,0.2973136357365437,0.4904094333285788,True,0.1875240991,0.4684460211,0.3053647428,0.03866513704,0.03866513704,False,50.0,True,0,0.08746342911,0.10181289794835938,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E178,***贸易有限公司,wholesale_retail,0,0,0.0825796333869625,0.0825796333869625,贷,0.1225,100.0,0.46392234895299267,0.5617878524346123,1.0788219035645894,True,0.9059455425,0.08164330329,0.01144832249,0.0009628317379,0.0009628317379,False,100.0,True,0,0.07076990542,0.0825796333869625,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E179,***园林有限公司,unknown,1,1,0.09497330072500001,0.09497330072500001,贷,0.1225,50.0,0.28304137140941305,0.29802204329927795,0.5202847021045169,True,0.2344639894,0.4822645236,0.2538534853,0.02941800162,0.02941800162,False,50.0,True,0,0.07597864058,0.09497330072500001,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E180,***电气有限公司,unknown,1,1,0.041603081975,0.041603081975,贷,0.0985,100.0,0.381115833120848,0.9160759612710111,1.5854579132399493,True,0.5749954224,0.3428802571,0.07530955468,0.00681476581,0.00681476581,False,100.0,True,0,0.03328246558,0.041603081975,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E181,***食品有限公司,unknown,1,1,0.112209445025,0.112209445025,贷,0.1225,100.0,0.6486227860192083,0.5780465146001719,0.8688329963734778,True,0.6511524813,0.2879467032,0.05595212967,0.00494868576,0.00494868576,False,100.0,True,0,0.08976755602,0.112209445025,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E182,***新材料科技有限公司,unknown,1,1,0.0492638129375,0.0492638129375,贷,0.0985,100.0,0.4524833007997995,0.9184902138489683,1.496170670392744,True,0.5477846364,0.361364454,0.08324569628,0.007605213329,0.007605213329,False,100.0,True,0,0.03941105035,0.0492638129375,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E183,***建设工程有限公司,construction,0,0,0.11645046004609375,0.11645046004609375,贷,0.1425,50.0,0.24040192978270034,0.20644137402938878,0.419562306180725,True,0.06749019864,0.3066884333,0.5121388985,0.1136824695,0.1136824695,False,50.0,True,0,0.1000379791,0.11645046004609375,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E184,***建筑装饰工程有限公司,construction,0,0,0.11947585452578124,0.11947585452578124,贷,0.1425,50.0,0.2563753523531983,0.2145834012828726,0.4265341100898047,True,0.1177485484,0.4066420549,0.4105776883,0.06503170842,0.06503170842,False,50.0,True,0,0.1026369757,0.11947585452578124,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E185,***生态魔芋有限公司,unknown,1,1,0.05462730495,0.05462730495,贷,0.0985,50.0,0.24804680410150398,0.4540710992946468,0.7073068386079455,True,0.6614648458,0.2801972528,0.0536093294,0.004728571965,0.004728571965,False,50.0,True,0,0.04370184396,0.05462730495,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E186,***建筑劳务有限公司,construction,0,0,0.11174809096078125,0.11174809096078125,贷,0.1425,50.0,0.23856249448233438,0.21348238921241125,0.44867928018509895,True,0.1052481452,0.3875873553,0.4340184426,0.07314605687,0.07314605687,False,50.0,True,0,0.09599836002,0.11174809096078125,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E187,个体经营E187,unknown,1,1,0.760117316875,0.760117316875,不贷,0.0,0.0,0.0,0.0,0.0,False,0.002194899312,0.01565307344,0.173719297,0.8084327303,0.8084327303,True,0.0,True,1,0.6080938535,0.760117316875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E188,***硬质合金有限公司,unknown,1,1,0.047066574949999995,0.047066574949999995,贷,0.0985,100.0,0.4326728014566005,0.919278281702545,1.5242850386192939,True,0.5387798254,0.3673267933,0.08600930441,0.0078840769,0.0078840769,False,100.0,True,0,0.03765325996,0.047066574949999995,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E189,***石油工程技术服务有限公司,other_services,0,0,0.08702461969716875,0.08702461969716875,贷,0.1225,50.0,0.25896025494470865,0.29757125724403893,0.5528090174553222,True,0.1978942018,0.4729614639,0.2928825534,0.03626178088,0.03626178088,False,50.0,True,0,0.08558044961,0.08702461969716875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E190,***劳务有限公司,unknown,1,1,0.0600138889875,0.0600138889875,贷,0.0985,100.0,0.5540839160863492,0.9232594744889081,1.372100998214973,True,0.4921144882,0.3968316134,0.1015642493,0.00948964907,0.00948964907,False,100.0,True,0,0.04801111119,0.0600138889875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E191,***商贸有限责任公司,wholesale_retail,0,0,0.10377594262806876,0.10377594262806876,贷,0.1225,50.0,0.29460158523430957,0.2838823505464621,0.46040668164660564,True,0.8141728976,0.1589417864,0.02477102542,0.002114290595,0.002114290595,False,50.0,True,0,0.08893492673,0.10377594262806876,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E192,***建设工程有限公司,construction,0,0,0.1888870671875,0.1888870671875,不贷,0.0,0.0,0.0,0.0,0.0,False,0.0510812494,0.2567367831,0.5450980231,0.1470839444,0.1470839444,False,50.0,True,1,0.1622654,0.1888870671875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E193,个体经营E193,unknown,1,1,0.0369925444625,0.0369925444625,贷,0.0985,50.0,0.1694478779952081,0.45805953728589943,0.8208193455325022,True,0.574514004,0.3432130772,0.0754448084,0.006828110355,0.006828110355,False,50.0,True,0,0.02959403557,0.0369925444625,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E194,***文化传播有限公司,other_services,0,0,0.042927351879456246,0.042927351879456246,贷,0.0945,50.0,0.21691661099739326,0.5053109532740665,0.8011732060776711,True,0.327176318,0.473508747,0.1805823274,0.01873260766,0.01873260766,False,50.0,True,0,0.04221497419,0.042927351879456246,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E195,***医药有限公司,unknown,1,1,0.040928818650000004,0.040928818650000004,贷,0.0985,100.0,0.3783485360248637,0.924406197159721,1.6081545114950029,True,0.4782204196,0.4051139819,0.1066385354,0.01002706307,0.01002706307,False,100.0,True,0,0.03274305492,0.040928818650000004,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E196,***地质制图印刷厂,unknown,1,1,0.04852802265,0.04852802265,贷,0.0985,50.0,0.22482878080833354,0.4632968098244439,0.7592134852587438,True,0.4509587937,0.4205950769,0.1172703292,0.01117580017,0.01117580017,False,50.0,True,0,0.03882241812,0.04852802265,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E197,***医疗设备有限公司,unknown,1,1,0.0449077170625,0.0449077170625,贷,0.0985,50.0,0.20921761345338472,0.4658834319326622,0.7858564397089995,True,0.3800714929,0.4550434587,0.149969432,0.01491561642,0.01491561642,False,50.0,True,0,0.03592617365,0.0449077170625,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E198,***商贸有限公司,wholesale_retail,0,0,0.12926825371206252,0.12926825371206252,贷,0.1425,100.0,0.5186045674604217,0.40118478634018145,0.739501211771558,True,0.5961154699,0.3280873866,0.06954692303,0.00625022041,0.00625022041,False,100.0,True,0,0.1107815779,0.12926825371206252,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E199,***建筑劳务有限公司,construction,0,0,0.1254566271046875,0.1254566271046875,贷,0.1425,50.0,0.2656111878066303,0.2117155497772075,0.4021568096497484,True,0.09136569967,0.3623901007,0.4617265555,0.08451764404,0.08451764404,False,50.0,True,0,0.1077748206,0.1254566271046875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E200,个体经营E200,unknown,1,1,0.1202082423625,0.1202082423625,贷,0.1225,100.0,0.6884193905922401,0.5726890078936872,0.7962671325881309,True,0.7371506583,0.2214725073,0.03807764761,0.003299186828,0.003299186828,False,100.0,True,0,0.09616659389,0.1202082423625,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E201,***物流有限责任公司,transport_storage_post,0,0,0.10881857986481251,0.10881857986481251,贷,0.1425,50.0,0.2349433551829831,0.2159037137544507,0.4630974776842901,True,0.2285349232,0.481378426,0.2597019737,0.03038467718,0.03038467718,False,50.0,True,0,0.09619321977,0.10881857986481251,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E202,个体经营E202,unknown,1,1,0.11287770535,0.11287770535,贷,0.1425,50.0,0.23599468476438834,0.20907112173536785,0.4359245464801566,True,0.07733652916,0.3318008512,0.4911538969,0.09970872276,0.09970872276,False,50.0,True,0,0.09030216428,0.11287770535,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E203,***建设工程有限公司,construction,0,0,0.13842993126953126,0.13842993126953126,贷,0.1425,50.0,0.29269380711743576,0.21143823769408918,0.36117002585461655,True,0.08960235025,0.3588478935,0.4653593548,0.0861904014,0.0861904014,False,50.0,True,0,0.1189196725,0.13842993126953126,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E204,***科技发展有限公司,unknown,1,1,0.0568252194,0.0568252194,贷,0.0985,50.0,0.26611076135101625,0.4682969360449425,0.715794209308019,True,0.2869632324,0.4818081498,0.2086824171,0.02254620073,0.02254620073,False,50.0,True,0,0.04546017552,0.0568252194,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E205,个体经营E205,unknown,1,1,0.0398059014625,0.0398059014625,贷,0.0985,100.0,0.35972186892589036,0.9036897939989478,1.5855944804077065,True,0.7086132077,0.2439710321,0.04361301328,0.003802746898,0.003802746898,False,100.0,True,0,0.03184472117,0.0398059014625,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E206,***建设工程有限公司,construction,0,0,0.07283768041742188,0.07283768041742188,贷,0.1065,50.0,0.29145303627528335,0.40014046933539005,0.6254393326522354,True,0.2573742365,0.4837662261,0.2327729805,0.02608655695,0.02608655695,False,50.0,True,0,0.06257196707,0.07283768041742188,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E207,个体经营E207,unknown,1,1,0.1054744698625,0.1054744698625,贷,0.1425,50.0,0.22319104546844273,0.21160670042656005,0.46431833453364724,True,0.09066312358,0.3609885881,0.4631712306,0.08517705778,0.08517705778,False,50.0,True,0,0.08437957589,0.1054744698625,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E208,个体经营E208,unknown,1,1,0.082937265925,0.082937265925,贷,0.1225,100.0,0.4682064007896486,0.5645307879006365,1.0812459149148743,True,0.86402023,0.1172852922,0.01723563733,0.00145884054,0.00145884054,False,100.0,True,0,0.06634981274,0.082937265925,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E209,***工程检测有限公司,other_services,0,0,0.05103735153981875,0.05103735153981875,贷,0.0985,50.0,0.23918208909201882,0.46864126345860985,0.752350676553261,True,0.2567394933,0.4837628146,0.2333265615,0.02617113054,0.02617113054,False,50.0,True,0,0.05019038873,0.05103735153981875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E210,***建筑工程有限公司,construction,0,0,0.16705785699296874,0.16705785699296874,不贷,0.0,0.0,0.0,0.0,0.0,False,0.04733259611,0.2436738458,0.5515663259,0.1574272322,0.1574272322,False,50.0,True,1,0.1435127899,0.16705785699296874,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E211,个体经营E211,unknown,1,1,0.0562143650125,0.0562143650125,贷,0.0985,100.0,0.5179220085894897,0.9213339125583343,1.4157393655984913,True,0.5149548833,0.3826970524,0.09367997251,0.008668091797,0.008668091797,False,100.0,True,0,0.04497149201,0.0562143650125,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E212,***建电管理咨询有限公司,leasing_business_services,0,0,0.059822674011875,0.059822674011875,贷,0.0985,100.0,0.5508414812233379,0.9207904700381564,1.3707704723621237,True,0.5213045365,0.378660431,0.09158277153,0.008452260958,0.008452260958,False,100.0,True,0,0.054977759,0.059822674011875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E213,***科技有限公司,unknown,1,1,0.065182666275,0.065182666275,贷,0.1065,50.0,0.2598208243076294,0.39860416757342815,0.6643834103754038,True,0.2945391869,0.4806985397,0.203011692,0.02175058142,0.02175058142,False,50.0,True,0,0.05214613302,0.065182666275,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E214,***建筑工程有限公司,construction,0,0,0.08414540355265626,0.08414540355265626,贷,0.1225,50.0,0.2507770660227082,0.2980282409196335,0.5657427081868891,True,0.261473602,0.4837393819,0.2292371141,0.02554990198,0.02554990198,False,50.0,True,0,0.07228598426,0.08414540355265626,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E215,***建筑工程有限公司,construction,0,0,0.1184265333171875,0.1184265333171875,贷,0.1425,50.0,0.25620484304536284,0.2163407438087857,0.4333756457910362,True,0.2002583915,0.4738630357,0.2901314277,0.03574714506,0.03574714506,False,50.0,True,0,0.1017355454,0.1184265333171875,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E216,***建设工程有限公司,construction,0,0,0.08604409852789063,0.08604409852789063,贷,0.1225,50.0,0.25640031645237743,0.29798710293799746,0.5576964550550607,True,0.2701984782,0.4834097488,0.2219316656,0.02446010746,0.02446010746,False,50.0,True,0,0.07391707793,0.08604409852789063,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E217,个体经营E217,unknown,1,1,0.999999,0.999999,不贷,0.0,0.0,0.0,0.0,0.0,False,9.834305362e-05,0.0007135054058,0.009671930558,0.989516221,0.989516221,True,0.0,True,1,0.9142122803,0.999999,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E218,***建设工程有限公司,construction,0,0,0.3967960849257812,0.3967960849257812,不贷,0.0,0.0,0.0,0.0,0.0,False,0.1131122125,0.3999416964,0.419098044,0.06784804717,0.06784804717,False,50.0,True,1,0.3408718045,0.3967960849257812,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E219,***品牌营销策划有限公司,leasing_business_services,0,0,0.149398616919375,0.149398616919375,贷,0.1425,50.0,0.31514551236448446,0.21094272414486742,0.3261955848056381,True,0.374924741,0.4571521791,0.1526822124,0.0152408675,0.0152408675,False,50.0,True,0,0.137299131,0.149398616919375,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E220,***文化传播有限公司,other_services,0,0,0.060559268643750004,0.060559268643750004,贷,0.1065,50.0,0.24125705438902162,0.3983817172698311,0.6889700703409449,True,0.1431647131,0.4367237933,0.3674770073,0.05263448633,0.05263448633,False,50.0,True,0,0.05955429,0.060559268643750004,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E221,***测绘服务有限公司,other_services,0,0,0.0723562710066625,0.0723562710066625,贷,0.1065,50.0,0.2896357988918427,0.4002912185250305,0.628286099740381,True,0.1708934691,0.4591159766,0.3268938195,0.04309673485,0.04309673485,False,50.0,True,0,0.07115552158,0.0723562710066625,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E222,***数码科技有限公司,unknown,1,1,0.111036890675,0.111036890675,贷,0.1425,50.0,0.24032551404405725,0.21643753943676183,0.45716063967287246,True,0.1833140401,0.4663383774,0.3106328987,0.03971468383,0.03971468383,False,50.0,True,0,0.08882951254,0.111036890675,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E223,***科技有限公司,unknown,1,1,0.23026864337500003,0.23026864337500003,不贷,0.0,0.0,0.0,0.0,0.0,False,0.2709752149,0.4833630271,0.2212953818,0.02436637617,0.02436637617,False,50.0,True,1,0.1842149147,0.23026864337500003,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E224,***纸业有限公司,unknown,1,1,0.079432345825,0.079432345825,贷,0.1225,100.0,0.4466461744085715,0.5622976002655043,1.1047242385265665,True,0.8981759546,0.08828686086,0.01248589198,0.001051292517,0.001051292517,False,100.0,True,0,0.06354587666,0.079432345825,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
E225,***物业服务有限责任公司***分公司,real_estate,0,0,0.046464149949921874,0.046464149949921874,贷,0.0985,50.0,0.2160804419120302,0.4650476596363376,0.7748319691631576,True,0.4043519769,0.444317237,0.1378404448,0.01349034129,0.01349034129,False,50.0,True,0,0.04395071825,0.046464149949921874,sensitivity_lgd_0p3,single_factor,lgd,0.3,40.0,0.25,1.5,max_known_S,0.8825,0.3,0.03,modeling_assumption_single_factor,unconfirmed; Q1 retrospective stress marker only,robust_risk
