model,repeat_id,fold_id,feature,coefficient_standardized,nonzero,sign,converged,n_iter,max_iter_used,convergence_warning
elastic_net_logistic,9,5,purchase_scale_10k,0,False,zero,True,170,5000,False
elastic_net_logistic,9,5,sales_growth_trend,0,False,zero,True,170,5000,False
elastic_net_logistic,9,5,sales_monthly_cv,0.7388183781,True,positive,True,170,5000,False
elastic_net_logistic,9,5,sales_return_rate,-0.01900169239,True,negative,True,170,5000,False
elastic_net_logistic,9,5,sales_scale_10k,-0.6064745111,True,negative,True,170,5000,False
elastic_net_logistic,9,5,supplier_count,0,False,zero,True,170,5000,False
elastic_net_logistic,9,5,supplier_hhi,0,False,zero,True,170,5000,False
elastic_net_logistic,9,5,void_invoice_rate,0.02721181679,True,positive,True,170,5000,False
elastic_net_logistic,10,1,active_month_ratio,0,False,zero,True,307,5000,False
elastic_net_logistic,10,1,customer_count,0,False,zero,True,307,5000,False
elastic_net_logistic,10,1,customer_hhi,0.1459227906,True,positive,True,307,5000,False
elastic_net_logistic,10,1,invoice_activity_per_month,0,False,zero,True,307,5000,False
elastic_net_logistic,10,1,operating_net_inflow_proxy_10k,-0.09829967368,True,negative,True,307,5000,False
elastic_net_logistic,10,1,purchase_return_rate,0,False,zero,True,307,5000,False
elastic_net_logistic,10,1,purchase_sales_ratio,0.06429446589,True,positive,True,307,5000,False
elastic_net_logistic,10,1,purchase_scale_10k,0,False,zero,True,307,5000,False
elastic_net_logistic,10,1,sales_growth_trend,0,False,zero,True,307,5000,False
elastic_net_logistic,10,1,sales_monthly_cv,0.7010371575,True,positive,True,307,5000,False
elastic_net_logistic,10,1,sales_return_rate,0.007986006726,True,positive,True,307,5000,False
elastic_net_logistic,10,1,sales_scale_10k,-1.073580196,True,negative,True,307,5000,False
elastic_net_logistic,10,1,supplier_count,0,False,zero,True,307,5000,False
elastic_net_logistic,10,1,supplier_hhi,0,False,zero,True,307,5000,False
elastic_net_logistic,10,1,void_invoice_rate,0.02911169284,True,positive,True,307,5000,False
elastic_net_logistic,10,2,active_month_ratio,0,False,zero,True,462,5000,False
elastic_net_logistic,10,2,customer_count,0,False,zero,True,462,5000,False
elastic_net_logistic,10,2,customer_hhi,0,False,zero,True,462,5000,False
elastic_net_logistic,10,2,invoice_activity_per_month,0,False,zero,True,462,5000,False
elastic_net_logistic,10,2,operating_net_inflow_proxy_10k,-0.0340562921,True,negative,True,462,5000,False
elastic_net_logistic,10,2,purchase_return_rate,0.007807466367,True,positive,True,462,5000,False
elastic_net_logistic,10,2,purchase_sales_ratio,0.1604692069,True,positive,True,462,5000,False
elastic_net_logistic,10,2,purchase_scale_10k,0,False,zero,True,462,5000,False
elastic_net_logistic,10,2,sales_growth_trend,0,False,zero,True,462,5000,False
elastic_net_logistic,10,2,sales_monthly_cv,0.7736329891,True,positive,True,462,5000,False
elastic_net_logistic,10,2,sales_return_rate,0.006453456133,True,positive,True,462,5000,False
elastic_net_logistic,10,2,sales_scale_10k,-0.7053178248,True,negative,True,462,5000,False
elastic_net_logistic,10,2,supplier_count,0,False,zero,True,462,5000,False
elastic_net_logistic,10,2,supplier_hhi,0,False,zero,True,462,5000,False
elastic_net_logistic,10,2,void_invoice_rate,0.1314918397,True,positive,True,462,5000,False
elastic_net_logistic,10,3,active_month_ratio,0,False,zero,True,187,5000,False
elastic_net_logistic,10,3,customer_count,0,False,zero,True,187,5000,False
elastic_net_logistic,10,3,customer_hhi,0.2114387426,True,positive,True,187,5000,False
elastic_net_logistic,10,3,invoice_activity_per_month,0,False,zero,True,187,5000,False
elastic_net_logistic,10,3,operating_net_inflow_proxy_10k,-0.1571938027,True,negative,True,187,5000,False
elastic_net_logistic,10,3,purchase_return_rate,0,False,zero,True,187,5000,False
elastic_net_logistic,10,3,purchase_sales_ratio,0,False,zero,True,187,5000,False
elastic_net_logistic,10,3,purchase_scale_10k,0,False,zero,True,187,5000,False
elastic_net_logistic,10,3,sales_growth_trend,0,False,zero,True,187,5000,False
elastic_net_logistic,10,3,sales_monthly_cv,0.479208673,True,positive,True,187,5000,False
elastic_net_logistic,10,3,sales_return_rate,0,False,zero,True,187,5000,False
elastic_net_logistic,10,3,sales_scale_10k,-1.086718792,True,negative,True,187,5000,False
elastic_net_logistic,10,3,supplier_count,0,False,zero,True,187,5000,False
elastic_net_logistic,10,3,supplier_hhi,-0.2980630486,True,negative,True,187,5000,False
elastic_net_logistic,10,3,void_invoice_rate,0.1634903518,True,positive,True,187,5000,False
elastic_net_logistic,10,4,active_month_ratio,0,False,zero,True,445,5000,False
elastic_net_logistic,10,4,customer_count,-0.1925901006,True,negative,True,445,5000,False
elastic_net_logistic,10,4,customer_hhi,0.2046566849,True,positive,True,445,5000,False
elastic_net_logistic,10,4,invoice_activity_per_month,0,False,zero,True,445,5000,False
elastic_net_logistic,10,4,operating_net_inflow_proxy_10k,-0.2247936222,True,negative,True,445,5000,False
elastic_net_logistic,10,4,purchase_return_rate,0.01206478715,True,positive,True,445,5000,False
elastic_net_logistic,10,4,purchase_sales_ratio,0.01377976991,True,positive,True,445,5000,False
elastic_net_logistic,10,4,purchase_scale_10k,0,False,zero,True,445,5000,False
elastic_net_logistic,10,4,sales_growth_trend,0,False,zero,True,445,5000,False
elastic_net_logistic,10,4,sales_monthly_cv,0.392920077,True,positive,True,445,5000,False
elastic_net_logistic,10,4,sales_return_rate,0,False,zero,True,445,5000,False
elastic_net_logistic,10,4,sales_scale_10k,-0.9463357029,True,negative,True,445,5000,False
elastic_net_logistic,10,4,supplier_count,0,False,zero,True,445,5000,False
elastic_net_logistic,10,4,supplier_hhi,-0.2330229444,True,negative,True,445,5000,False
elastic_net_logistic,10,4,void_invoice_rate,0.106057092,True,positive,True,445,5000,False
elastic_net_logistic,10,5,active_month_ratio,-0.1676420552,True,negative,True,346,5000,False
elastic_net_logistic,10,5,customer_count,0,False,zero,True,346,5000,False
elastic_net_logistic,10,5,customer_hhi,0,False,zero,True,346,5000,False
elastic_net_logistic,10,5,invoice_activity_per_month,0,False,zero,True,346,5000,False
elastic_net_logistic,10,5,operating_net_inflow_proxy_10k,-0.1855368013,True,negative,True,346,5000,False
elastic_net_logistic,10,5,purchase_return_rate,0.001242775346,True,positive,True,346,5000,False
elastic_net_logistic,10,5,purchase_sales_ratio,0.2661536846,True,positive,True,346,5000,False
elastic_net_logistic,10,5,purchase_scale_10k,0,False,zero,True,346,5000,False
elastic_net_logistic,10,5,sales_growth_trend,0,False,zero,True,346,5000,False
elastic_net_logistic,10,5,sales_monthly_cv,0.5747920653,True,positive,True,346,5000,False
elastic_net_logistic,10,5,sales_return_rate,0,False,zero,True,346,5000,False
elastic_net_logistic,10,5,sales_scale_10k,-0.7453008626,True,negative,True,346,5000,False
elastic_net_logistic,10,5,supplier_count,0,False,zero,True,346,5000,False
elastic_net_logistic,10,5,supplier_hhi,0,False,zero,True,346,5000,False
elastic_net_logistic,10,5,void_invoice_rate,0.1853093775,True,positive,True,346,5000,False
