enterprise_id,enterprise_name,risk_mean,risk_p90,risk_used,risk_used_column,pD,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,max_loan_limit_10k,eligible_for_optimization,optimization_uncertainty_flag,uncertainty_cap_applied,d_probability_reject_flag,rate_index,interest_rate,interest_rate_percent,fitted_churn_A,fitted_churn_B,fitted_churn_C,rating_mixture_customer_churn_mass,acceptance_probability_A_i_r,nonacceptance_probability_including_D,risk_variant,lgd,funding_cost_rate,unit_expected_interest_per_10k,unit_expected_credit_loss_per_10k,unit_expected_funding_cost_per_10k,unit_expected_net_return_per_10k,candidate_rate_is_observed_attachment3_point,eligible_candidate
E178,***贸易有限公司,0.07076990542,0.1444771478,0.07076990542,risk_mean,0.0009628317379,0.9059455425,0.08164330329,0.01144832249,0.0009628317379,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.7042146706,0.2948224977,0.7051775023,mean,0.5,0.03,0.02698485683,0.01043228014,0.00884467493,0.007707901765,True,True
E179,***园林有限公司,0.07597864058,0.1012225918,0.07597864058,risk_mean,0.02941800162,0.2344639894,0.4822645236,0.2538534853,0.02941800162,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6581383824,0.3124436159,0.6875563841,mean,0.5,0.03,0.02843740061,0.0118695206,0.009373308478,0.007194571536,True,True
E180,***电气有限公司,0.03328246558,0.0609878737,0.03328246558,risk_mean,0.00681476581,0.5749954224,0.3428802571,0.07530955468,0.00681476581,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6878265804,0.3053586538,0.6946413462,mean,0.5,0.03,0.02907676314,0.005081544442,0.009160759613,0.01483445909,True,True
E181,***食品有限公司,0.08976755602,0.1738779091,0.08976755602,risk_mean,0.00494868576,0.6511524813,0.2879467032,0.05595212967,0.00494868576,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6920160897,0.3030352245,0.6969647755,mean,0.5,0.03,0.02716950056,0.01360136574,0.009091056734,0.00447707808,True,True
E182,***新材料科技有限公司,0.03941105035,0.05845051675,0.03941105035,risk_mean,0.007605213329,0.5477846364,0.361364454,0.08324569628,0.007605213329,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6862313821,0.3061634046,0.6938365954,mean,0.5,0.03,0.02896857255,0.006033110677,0.009184902138,0.01375055974,True,True
E183,***建设工程有限公司,0.1000379791,0.1373966554,0.1000379791,risk_mean,0.1136824695,0.06749019864,0.3066884333,0.5121388985,0.1136824695,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.5917838074,0.294533723,0.705466277,mean,0.5,0.03,0.02610931271,0.01473227921,0.00883601169,0.002541021808,True,True
E184,***建筑装饰工程有限公司,0.1026369757,0.1309602566,0.1026369757,risk_mean,0.06503170842,0.1177485484,0.4066420549,0.4105776883,0.06503170842,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6277908751,0.3071774165,0.6928225835,mean,0.5,0.03,0.02715149106,0.01576388051,0.009215322494,0.002172288052,True,True
E185,***生态魔芋有限公司,0.04370184396,0.0789789551,0.04370184396,risk_mean,0.004728571965,0.6614648458,0.2801972528,0.0536093294,0.004728571965,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6925573618,0.3027140662,0.6972859338,mean,0.5,0.03,0.02851426298,0.006614581443,0.009081421986,0.01281825955,True,True
E186,***建筑劳务有限公司,0.09599836002,0.1387587353,0.09599836002,risk_mean,0.07314605687,0.1052481452,0.3875873553,0.4340184426,0.07314605687,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6215466444,0.3053072987,0.6946927013,mean,0.5,0.03,0.02718583242,0.01465449999,0.009159218961,0.003372113475,True,True
E187,个体经营E187,0.6080938535,0.7016698613,0.6080938535,risk_mean,0.8084327303,0.002194899312,0.01565307344,0.173719297,0.8084327303,0,False,True,False,True,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.126550546,0.06501672375,0.9349832763,mean,0.5,0.03,0.002509824686,0.01976813504,0.001950501712,-0.01920881207,True,False
E188,***硬质合金有限公司,0.03765325996,0.05845571905,0.03765325996,risk_mean,0.0078840769,0.5387798254,0.3673267933,0.08600930441,0.0078840769,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6856898292,0.3064260939,0.6935739061,mean,0.5,0.03,0.02904648302,0.005768970686,0.009192782817,0.01408472952,True,True
E189,***石油工程技术服务有限公司,0.08558044961,0.1097051406,0.08558044961,risk_mean,0.03626178088,0.1978942018,0.4729614639,0.2928825534,0.03626178088,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6516839504,0.3120542687,0.6879457313,mean,0.5,0.03,0.02810682962,0.01335287231,0.009361628061,0.005392329252,True,True
E190,***劳务有限公司,0.04801111119,0.07257927492,0.04801111119,risk_mean,0.00948964907,0.4921144882,0.3968316134,0.1015642493,0.00948964907,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6827571927,0.3077531582,0.6922468418,mean,0.5,0.03,0.02885829233,0.007387785548,0.009232594745,0.01223791203,True,True
E191,***商贸有限责任公司,0.08893492673,0.1998784088,0.08893492673,risk_mean,0.002114290595,0.8141728976,0.1589417864,0.02477102542,0.002114290595,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.7000520906,0.2978336188,0.7021663812,mean,0.5,0.03,0.02672756207,0.01324390553,0.008935008565,0.004548647966,True,True
E192,***建设工程有限公司,0.1622654,0.1981223657,0.1622654,risk_mean,0.1470839444,0.0510812494,0.2567367831,0.5450980231,0.1470839444,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.5682322796,0.284683776,0.715316224,mean,0.5,0.03,0.02349121075,0.02309716339,0.00854051328,-0.008146465926,True,True
E193,个体经营E193,0.02959403557,0.04726617672,0.02959403557,risk_mean,0.006828110355,0.574514004,0.3432130772,0.0754448084,0.006828110355,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6877988647,0.3053730249,0.6946269751,mean,0.5,0.03,0.02918907676,0.00451861008,0.009161190746,0.01550927594,True,True
E194,***文化传播有限公司,0.04221497419,0.06029065238,0.04221497419,risk_mean,0.01873260766,0.327176318,0.473508747,0.1805823274,0.01873260766,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6696355298,0.3116318626,0.6883681374,mean,0.5,0.03,0.02939991866,0.006577765519,0.009348955879,0.01347319726,True,True
E195,***医药有限公司,0.03274305492,0.04907034401,0.03274305492,risk_mean,0.01002706307,0.4782204196,0.4051139819,0.1066385354,0.01002706307,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6818375378,0.3081353991,0.6918646009,mean,0.5,0.03,0.02935754132,0.005044647147,0.009244061972,0.0150688322,True,True
E196,***地质制图印刷厂,0.03882241812,0.05759835032,0.03882241812,risk_mean,0.01117580017,0.4509587937,0.4205950769,0.1172703292,0.01117580017,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6799596599,0.3088645399,0.6911354601,mean,0.5,0.03,0.02924205665,0.005995434155,0.009265936196,0.0139806863,True,True
E197,***医疗设备有限公司,0.03592617365,0.05779302789,0.03592617365,risk_mean,0.01491561642,0.3800714929,0.4550434587,0.149969432,0.01491561642,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.674495429,0.3105889546,0.6894110454,mean,0.5,0.03,0.02949392217,0.005579136359,0.009317668639,0.01459711717,True,True
E198,***商贸有限公司,0.1107815779,0.1707146264,0.1107815779,risk_mean,0.00625022041,0.5961154699,0.3280873866,0.06954692303,0.00625022041,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6890259,0.3047238796,0.6952761204,mean,0.5,0.03,0.02669015961,0.0168788961,0.009141716387,0.0006695471173,True,True
E199,***建筑劳务有限公司,0.1077748206,0.1627475946,0.1077748206,risk_mean,0.08451764404,0.09136569967,0.3623901007,0.4617265555,0.08451764404,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6129978351,0.3024845208,0.6975154792,mean,0.5,0.03,0.02658360413,0.01630010748,0.009074535624,0.001208961019,True,True
E200,个体经营E200,0.09616659389,0.1671704252,0.09616659389,risk_mean,0.003299186828,0.7371506583,0.2214725073,0.03807764761,0.003299186828,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6963801652,0.300320648,0.699679352,mean,0.5,0.03,0.02673682367,0.0144404069,0.00900961944,0.003286797333,True,True
E201,***物流有限责任公司,0.09619321977,0.1286568947,0.09619321977,risk_mean,0.03038467718,0.2285349232,0.481378426,0.2597019737,0.03038467718,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6571952164,0.3124201065,0.6875798935,mean,0.5,0.03,0.02781318994,0.01502634798,0.009372603195,0.00341423876,True,True
E202,个体经营E202,0.09030216428,0.139219832,0.09030216428,risk_mean,0.09970872276,0.07733652916,0.3318008512,0.4911538969,0.09970872276,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6018461392,0.2984451381,0.7015548619,mean,0.5,0.03,0.02674224727,0.01347512094,0.008953354142,0.004313772188,True,True
E203,***建设工程有限公司,0.1189196725,0.1451006664,0.1189196725,risk_mean,0.0861904014,0.08960235025,0.3588478935,0.4653593548,0.0861904014,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6117565088,0.3020530898,0.6979469102,mean,0.5,0.03,0.02621410397,0.01796002726,0.009061592693,-0.0008075159768,True,True
E204,***科技发展有限公司,0.04546017552,0.06585224095,0.04546017552,risk_mean,0.02254620073,0.2869632324,0.4818081498,0.2086824171,0.02254620073,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6652558419,0.3121979574,0.6878020426,mean,0.5,0.03,0.02935353027,0.007096286969,0.009365938721,0.01289130458,True,True
E205,个体经营E205,0.03184472117,0.05060377805,0.03184472117,risk_mean,0.003802746898,0.7086132077,0.2439710321,0.04361301328,0.003802746898,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6949673217,0.3012299313,0.6987700687,mean,0.5,0.03,0.02872627879,0.004796291586,0.00903689794,0.01489308927,True,True
E206,***建设工程有限公司,0.06257196707,0.0875170798,0.06257196707,risk_mean,0.02608655695,0.2573742365,0.4837662261,0.2327729805,0.02608655695,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6614885271,0.312424916,0.687575084,mean,0.5,0.03,0.02884827363,0.009774520779,0.009372747481,0.009701005376,True,True
E207,个体经营E207,0.08437957589,0.1144858602,0.08437957589,risk_mean,0.08517705778,0.09066312358,0.3609885881,0.4631712306,0.08517705778,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6125080507,0.3023148916,0.6976851084,mean,0.5,0.03,0.02726536039,0.01275460117,0.009069446747,0.005441312474,True,True
E208,个体经营E208,0.06634981274,0.1299800428,0.06634981274,risk_mean,0.00145884054,0.86402023,0.1172852922,0.01723563733,0.00145884054,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.7023376551,0.2962035045,0.7037964955,mean,0.5,0.03,0.02724022006,0.009826523528,0.008886105134,0.008527591394,True,True
E209,***工程检测有限公司,0.05019038873,0.06988001748,0.05019038873,risk_mean,0.02617113054,0.2567394933,0.4837628146,0.2333265615,0.02617113054,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6614013604,0.312427509,0.687572491,mean,0.5,0.03,0.02922954511,0.007840429063,0.009372825269,0.01201629078,True,True
E210,***建筑工程有限公司,0.1435127899,0.1926809325,0.1435127899,risk_mean,0.1574272322,0.04733259611,0.2436738458,0.5515663259,0.1574272322,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.5610404272,0.2815323406,0.7184676594,mean,0.5,0.03,0.02375119162,0.02020174582,0.008445970218,-0.004896524419,True,True
E211,个体经营E211,0.04497149201,0.07084636875,0.04497149201,risk_mean,0.008668091797,0.5149548833,0.3826970524,0.09367997251,0.008668091797,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.684220604,0.3071113042,0.6928886958,mean,0.5,0.03,0.02889005499,0.006905626781,0.009213339126,0.01277108908,True,True
E212,***建电管理咨询有限公司,0.054977759,0.0793632645,0.054977759,risk_mean,0.008452260958,0.5213045365,0.378660431,0.09158277153,0.008452260958,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6846175824,0.3069301567,0.6930698433,mean,0.5,0.03,0.02857049871,0.008437166092,0.0092079047,0.01092542792,True,True
E213,***科技有限公司,0.05214613302,0.07310147333,0.05214613302,risk_mean,0.02175058142,0.2945391869,0.4806985397,0.203011692,0.02175058142,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6661384558,0.3121109628,0.6878890372,mean,0.5,0.03,0.02913980493,0.008137689892,0.009363328884,0.01163878615,True,True
E214,***建筑工程有限公司,0.07228598426,0.1010562991,0.07228598426,risk_mean,0.02554990198,0.261473602,0.4837393819,0.2292371141,0.02554990198,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6620444675,0.3124056305,0.6875943695,mean,0.5,0.03,0.02854757358,0.01129127424,0.009372168915,0.007884130419,True,True
E215,***建筑工程有限公司,0.1017355454,0.1370884234,0.1017355454,risk_mean,0.03574714506,0.2002583915,0.4738630357,0.2901314277,0.03574714506,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.652153194,0.3120996609,0.6879003391,mean,0.5,0.03,0.02761428112,0.01587581461,0.009362989826,0.002375476683,True,True
E216,***建设工程有限公司,0.07391707793,0.09656195272,0.07391707793,risk_mean,0.02446010746,0.2701984782,0.4834097488,0.2219316656,0.02446010746,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6631891806,0.312350712,0.687649288,mean,0.5,0.03,0.02849237202,0.01154402596,0.00937052136,0.007577824697,True,True
E217,个体经营E217,0.9142122803,0.961571423,0.9142122803,risk_mean,0.989516221,9.834305362e-05,0.0007135054058,0.009671930558,0.989516221,0,False,True,False,True,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.00692247112,0.003561307897,0.9964386921,mean,0.5,0.03,3.009337364e-05,0.001627895707,0.0001068392369,-0.00170464157,True,False
E218,***建设工程有限公司,0.3408718045,0.4430636639,0.3408718045,risk_mean,0.06784804717,0.1131122125,0.3999416964,0.419098044,0.06784804717,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.62560762,0.3065443329,0.6934556671,mean,0.5,0.03,0.01990212328,0.05224615996,0.009196329987,-0.04154036666,True,True
E219,***品牌营销策划有限公司,0.137299131,0.1975314958,0.137299131,risk_mean,0.0152408675,0.374924741,0.4571521791,0.1526822124,0.0152408675,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6740575419,0.3107015906,0.6892984094,mean,0.5,0.03,0.02640218943,0.0213295292,0.009321047719,-0.004248387491,True,True
E220,***文化传播有限公司,0.05955429,0.08001072991,0.05955429,risk_mean,0.05263448633,0.1431647131,0.4367237933,0.3674770073,0.05263448633,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6376576443,0.3097078694,0.6902921306,mean,0.5,0.03,0.02868944856,0.009222216135,0.009291236082,0.01017599634,True,True
E221,***测绘服务有限公司,0.07115552158,0.09580067052,0.07115552158,risk_mean,0.04309673485,0.1708934691,0.4591159766,0.3268938195,0.04309673485,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6456419241,0.3112613411,0.6887386589,mean,0.5,0.03,0.02847766774,0.01107398154,0.009337840234,0.008065845966,True,True
E222,***数码科技有限公司,0.08882951254,0.1205729393,0.08882951254,risk_mean,0.03971468383,0.1833140401,0.4663383774,0.3106328987,0.03971468383,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6485905891,0.3116947271,0.6883052729,mean,0.5,0.03,0.02797469309,0.01384384533,0.009350841813,0.004780005941,True,True
E223,***科技有限公司,0.1842149147,0.3254840148,0.1842149147,risk_mean,0.02436637617,0.2709752149,0.4833630271,0.2212953818,0.02436637617,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6632886676,0.3123449562,0.6876550438,mean,0.5,0.03,0.02509842614,0.02876929973,0.009370348686,-0.01304122228,True,True
E224,***纸业有限公司,0.06354587666,0.1343622068,0.06354587666,risk_mean,0.001051292517,0.8981759546,0.08828686086,0.01248589198,0.001051292517,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.7038696657,0.2950790418,0.7049209582,mean,0.5,0.03,0.02721830656,0.009375528196,0.008852371253,0.00899040711,True,True
E225,***物业服务有限责任公司***分公司,0.04395071825,0.06577160739,0.04395071825,risk_mean,0.01349034129,0.4043519769,0.444317237,0.1378404448,0.01349034129,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6764778856,0.3100317731,0.6899682269,mean,0.5,0.03,0.02919595692,0.006813059554,0.009300953193,0.01308194417,True,True
E226,***建设工程有限公司,0.1712671043,0.271237285,0.1712671043,risk_mean,0.0120470304,0.4322329726,0.4305760207,0.1251439764,0.0120470304,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6786060314,0.3093469383,0.6906530617,mean,0.5,0.03,0.02525204942,0.02649047717,0.009280408148,-0.0105188359,True,True
E227,***安全技术有限公司,0.06788151278,0.09282828709,0.06788151278,risk_mean,0.02279350039,0.2846847799,0.4820964932,0.2104252266,0.02279350039,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6649844482,0.3122220515,0.6877779485,mean,0.5,0.03,0.02866625271,0.01059705259,0.009366661545,0.008702538578,True,True
E228,***文化发展有限公司,0.04793081534,0.06959537772,0.04793081534,risk_mean,0.03281682014,0.2148193071,0.4784501253,0.2739137474,0.03281682014,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6548714036,0.3123117762,0.6876882238,mean,0.5,0.03,0.02928822818,0.007484679036,0.009369353285,0.01243419586,True,True
E229,***家贸易有限公司,0.09451816872,0.1824662423,0.09451816872,risk_mean,0.01085648376,0.4582260081,0.4165735963,0.1143439119,0.01085648376,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.680470426,0.3086730903,0.6913269097,mean,0.5,0.03,0.02753054069,0.01458760761,0.009260192708,0.003682740371,True,True
E230,***建筑劳务有限公司,0.06582158636,0.1067507697,0.06582158636,risk_mean,0.01201454869,0.4329037366,0.4302284119,0.1248533028,0.01201454869,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6786555036,0.3093299477,0.6906700523,mean,0.5,0.03,0.02846348194,0.01018029393,0.00927989843,0.009003289578,True,True
E231,***建筑科技有限公司,0.1729792696,0.272034367,0.1729792696,risk_mean,0.007110109692,0.564522904,0.3500742573,0.07829272895,0.007110109692,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6872196637,0.3056702266,0.6943297734,mean,0.5,0.03,0.02490036798,0.02643730627,0.009170106797,-0.01070704508,True,True
E232,***投资发展有限责任公司,0.2006365526,0.2723817131,0.2006365526,risk_mean,0.2405745903,0.02846971844,0.1664324899,0.5645232014,0.2405745903,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.5041921416,0.2552332681,0.7447667319,mean,0.5,0.03,0.02009637829,0.02560456151,0.007656998044,-0.01316518127,True,True
E233,***劳务有限公司,0.3317632959,0.4040328353,0.3317632959,risk_mean,0.5340745689,0.008033466714,0.05467442948,0.4032175349,0.5340745689,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.3081704535,0.1577549776,0.8422450224,mean,0.5,0.03,0.01038364013,0.02616865565,0.004732649327,-0.02051766485,True,True
E234,***机电设备商贸有限公司,0.05769963741,0.08311622003,0.05769963741,risk_mean,0.01307558836,0.4119967773,0.4406922007,0.1342354337,0.01307558836,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6770760284,0.3098483833,0.6901516167,mean,0.5,0.03,0.02875906902,0.008939069683,0.009295451498,0.01052454784,True,True
E235,个体经营E235,0.04719287347,0.07338004269,0.04719287347,risk_mean,0.01047091366,0.4673128181,0.4114355015,0.1107807668,0.01047091366,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6810984438,0.3084306426,0.6915693574,mean,0.5,0.03,0.02894667906,0.007277864146,0.009252919279,0.01241589564,True,True
E236,个体经营E236,0.1133525056,0.1514000504,0.1133525056,risk_mean,0.0489706154,0.152744098,0.4455414905,0.3527437961,0.0489706154,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6406748826,0.310354502,0.689645498,mean,0.5,0.03,0.02710474159,0.01758973021,0.009310635059,0.0002043763221,True,True
E237,个体经营E237,0.1939082061,0.2572424508,0.1939082061,risk_mean,0.1413190962,0.05339390811,0.2644667642,0.5408202315,0.1413190962,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.572258317,0.2864225868,0.7135774132,mean,0.5,0.03,0.02274196534,0.027769845,0.008592677605,-0.01362055727,True,True
E238,个体经营E238,0.03986630127,0.05802371787,0.03986630127,risk_mean,0.0197607359,0.3152984087,0.476549781,0.1883910744,0.0197607359,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6684153127,0.3118239514,0.6881760486,mean,0.5,0.03,0.02949017936,0.006215633795,0.009354718543,0.01391982702,True,True
E239,个体经营E239,0.1275079889,0.1694278997,0.1275079889,risk_mean,0.03936114847,0.1847119257,0.4670564838,0.308870442,0.03936114847,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6489032027,0.3117356488,0.6882643512,mean,0.5,0.03,0.02679070602,0.01987439282,0.009352069464,-0.002435756267,True,True
E240,个体经营E240,0.6356687049,0.7520657795,0.6356687049,risk_mean,0.6476837949,0.005024276524,0.03502115902,0.3122707696,0.6476837949,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.2328827077,0.1194334975,0.8805665025,mean,0.5,0.03,0.00428606604,0.03796006833,0.003583004924,-0.03725700722,True,True
E241,个体经营E241,0.06738691305,0.09988596458,0.06738691305,risk_mean,0.04206425713,0.1745120279,0.4613814486,0.3220422663,0.04206425713,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6465344196,0.3114013232,0.6885986768,mean,0.5,0.03,0.0286060695,0.01049218694,0.009342039695,0.008771842865,True,True
E242,个体经营E242,0.7586645487,0.7990822156,0.7586645487,risk_mean,0.9368392997,0.0006254629324,0.004518228989,0.05801700835,0.9368392997,0,False,True,False,True,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.04171005968,0.02145064059,0.9785493594,mean,0.5,0.03,0.0005099148027,0.008136920282,0.0006435192177,-0.008270524697,True,False
E243,***科技有限公司,0.06860574324,0.09170663925,0.06860574324,risk_mean,0.01599450047,0.3635065519,0.4616076768,0.1588912708,0.01599450047,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6730616877,0.3109438118,0.6890561882,mean,0.5,0.03,0.02852671113,0.01066626566,0.009328314353,0.008532131116,True,True
E244,个体经营E244,0.0927428833,0.1133035747,0.0927428833,risk_mean,0.05751731763,0.1320295534,0.4248318333,0.3856212957,0.05751731763,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6337151993,0.3087674831,0.6912325169,mean,0.5,0.03,0.0275929524,0.01431799332,0.009263024492,0.004011934581,True,True
E245,***建筑劳务有限公司,0.1151160159,0.1399337468,0.1151160159,risk_mean,0.04977541718,0.150538185,0.4436193424,0.3560670555,0.04977541718,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6400073048,0.3102172781,0.6897827219,mean,0.5,0.03,0.02703887065,0.01785548856,0.009306518342,-0.0001231362554,True,True
E246,***物业服务有限公司,0.05366797291,0.07459581088,0.05366797291,risk_mean,0.01948080594,0.3184485554,0.475788107,0.1862825317,0.01948080594,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6687443686,0.3117748255,0.6882251745,mean,0.5,0.03,0.02906168651,0.008366161445,0.009353244765,0.0113422803,True,True
E247,***石化有限公司,0.1248915399,0.1567804634,0.1248915399,risk_mean,0.1027520247,0.07498307381,0.3260928684,0.4961720331,0.1027520247,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.599640845,0.2976071303,0.7023928697,mean,0.5,0.03,0.02565319398,0.0185843064,0.00892821391,-0.001859326328,True,True
E248,***智能科技有限公司,0.1381627205,0.1630355524,0.1381627205,risk_mean,0.07048317211,0.109070346,0.3937529217,0.4266935602,0.07048317211,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6235806738,0.3059361541,0.6940638459,mean,0.5,0.03,0.0259712175,0.02113448568,0.009178084624,-0.004341352797,True,True
E249,***建筑工程有限公司,0.2185132356,0.2743694569,0.2185132356,risk_mean,0.4212646458,0.01259252645,0.08272126108,0.4834215667,0.4212646458,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.3831315324,0.1956038218,0.8043961782,mean,0.5,0.03,0.01505688708,0.021371012,0.005868114654,-0.01218223957,True,True
E250,***塑料厂,0.04804275462,0.07106800177,0.04804275462,risk_mean,0.01158896138,0.4418844138,0.425502326,0.1210242989,0.01158896138,100,True,False,False,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6793106883,0.3091003504,0.6908996496,mean,0.5,0.03,0.02898365633,0.007425016143,0.009273010511,0.01228562968,True,True
E251,***医疗器械有限责任公司,0.2002959646,0.228720663,0.2002959646,risk_mean,0.1833591517,0.03970319472,0.2148934199,0.5620442337,0.1833591517,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.5431553593,0.273485489,0.726514511,mean,0.5,0.03,0.02154268375,0.02738901991,0.008204564671,-0.01405090084,True,True
E252,***印务有限公司,0.08761255549,0.1089152324,0.08761255549,risk_mean,0.03158992467,0.2215345679,0.4800426313,0.2668328762,0.03158992467,50,True,True,True,False,15,0.0985,9.85,0.7083020233,0.6735274241,0.6588394158,0.6560352759,0.3123747995,0.6876252005,mean,0.5,0.03,0.02807317424,0.01368397723,0.009371243986,0.005017953025,True,True
